"spatial_unit","unit_id","unit","species","feeding_group","habitat_profile","climate_scenario","Without_Intervention","With_Intervention","intervention_benefit_raw","intervention_benefit_pct","without_intervention_animals","with_intervention_animals","intervention_benefit_animals"
"Cluster","Cluster_6","Cluster F —    //Karas,Hardap","Black-backed Jackal","Carnivore","Carnivore","SSP585_2050",,,,,,,
"Cluster","Cluster_6","Cluster F —    //Karas,Hardap","Black-faced Impala","Mixed","Mixed_Open","SSP585_2050",178256.532469158,244056.704547306,65800.1720781477,36.9131897533867,178257,244057,65800
"Cluster","Cluster_6","Cluster F —    //Karas,Hardap","Blue wildebeest","Grazer","General_Grazer","SSP585_2050",45354.9114391505,65523.1144174407,20168.2029782902,44.467517052367,45355,65523,20168
"Cluster","Cluster_6","Cluster F —    //Karas,Hardap","Buffalo","Grazer","General_Grazer","SSP585_2050",19956.1610332262,28830.1703436739,8874.00931044769,44.467517052367,19956,28830,8874
"Cluster","Cluster_6","Cluster F —    //Karas,Hardap","Burchell's zebra","Grazer","General_Grazer","SSP585_2050",31181.501614416,45047.1411619905,13865.6395475745,44.467517052367,31182,45047,13866
"Cluster","Cluster_6","Cluster F —    //Karas,Hardap","Bushpig","Omnivore","Omnivore","SSP585_2050",74682.7843127191,95989.8682292959,21307.0839165769,28.5301145540554,74683,95990,21307
"Cluster","Cluster_6","Cluster F —    //Karas,Hardap","Cheetah","Carnivore","Carnivore","SSP585_2050",,,,,,,
"Cluster","Cluster_6","Cluster F —    //Karas,Hardap","Damara dik dik","Browser","Shrub_Browser","SSP585_2050",910966.949459757,947118.226988813,36151.2775290553,3.96845105637417,910967,947118,36151
"Cluster","Cluster_6","Cluster F —    //Karas,Hardap","Duiker","Browser","Woodland_Browser","SSP585_2050",195160.015470959,202433.768420808,7273.75294984845,3.7270713123769,195160,202434,7274
"Cluster","Cluster_6","Cluster F —    //Karas,Hardap","Eland","Mixed","Mixed_Open","SSP585_2050",17825.6532469158,24405.6704547306,6580.01720781477,36.9131897533867,17826,24406,6580
"Cluster","Cluster_6","Cluster F —    //Karas,Hardap","Elephant","Mixed","Large_Mixed","SSP585_2050",2016.70936019377,2590.37244036571,573.663080171936,28.4455009479807,2017,2590,574
"Cluster","Cluster_6","Cluster F —    //Karas,Hardap","Gemsbok","Mixed","Arid_Mixed","SSP585_2050",43121.4414597416,56975.2126770573,13853.7712173156,32.1273379282777,43121,56975,13854
"Cluster","Cluster_6","Cluster F —    //Karas,Hardap","Giraffe","Browser","Woodland_Browser","SSP585_2050",4018.00031851975,4167.75405572251,149.753737202762,3.72707131237689,4018,4168,150
"Cluster","Cluster_6","Cluster F —    //Karas,Hardap","Hartmann's zebra","Grazer","Arid_Grazer","SSP585_2050",34244.7948142482,46698.110129785,12453.3153155368,36.3655714192085,34245,46698,12453
"Cluster","Cluster_6","Cluster F —    //Karas,Hardap","Hippopotamus","Grazer","Wetland_Grazer","SSP585_2050",2999.22717965477,4479.91631392853,1480.68913427376,49.3690222707369,2999,4480,1481
"Cluster","Cluster_6","Cluster F —    //Karas,Hardap","Impala","Mixed","Mixed_Open","SSP585_2050",178256.532469158,244056.704547306,65800.1720781477,36.9131897533867,178257,244057,65800
"Cluster","Cluster_6","Cluster F —    //Karas,Hardap","Klipspringer","Browser","Rocky_Browser","SSP585_2050",384806.04442081,378916.689755588,-5889.35466522159,-1.53047353351373,384806,378917,-5889
"Cluster","Cluster_6","Cluster F —    //Karas,Hardap","Kudu","Browser","Woodland_Browser","SSP585_2050",17975.2645828515,18645.2155124428,669.950929591305,3.7270713123769,17975,18645,670
"Cluster","Cluster_6","Cluster F —    //Karas,Hardap","Leopard","Carnivore","Carnivore","SSP585_2050",,,,,,,
"Cluster","Cluster_6","Cluster F —    //Karas,Hardap","Ostrich","Mixed","Mixed_Open","SSP585_2050",89128.2662345791,122028.352273653,32900.0860390739,36.9131897533867,89128,122028,32900
"Cluster","Cluster_6","Cluster F —    //Karas,Hardap","Red Hartebeest","Grazer","General_Grazer","SSP585_2050",66520.5367774207,96100.5678122464,29580.0310348256,44.467517052367,66521,96101,29580
"Cluster","Cluster_6","Cluster F —    //Karas,Hardap","Red Lechwe","Grazer","Wetland_Grazer","SSP585_2050",52486.4756439585,78398.5354937493,25912.0598497908,49.3690222707369,52486,78399,25912
"Cluster","Cluster_6","Cluster F —    //Karas,Hardap","Reedbuck","Grazer","Wetland_Grazer","SSP585_2050",93309.290033704,139375.17421111,46065.8841774058,49.3690222707369,93309,139375,46066
"Cluster","Cluster_6","Cluster F —    //Karas,Hardap","Roan","Grazer","General_Grazer","SSP585_2050",41575.335485888,60062.854882654,18487.519396766,44.467517052367,41575,60063,18488
"Cluster","Cluster_6","Cluster F —    //Karas,Hardap","Sable","Grazer","General_Grazer","SSP585_2050",49890.4025830655,72075.4258591848,22185.0232761192,44.467517052367,49890,72075,22185
"Cluster","Cluster_6","Cluster F —    //Karas,Hardap","Spotted Hyaena","Carnivore","Carnivore","SSP585_2050",,,,,,,
"Cluster","Cluster_6","Cluster F —    //Karas,Hardap","Springbok","Grazer","Arid_Grazer","SSP585_2050",252330.067052355,344091.337798416,91761.2707460609,36.3655714192085,252330,344091,91761
"Cluster","Cluster_6","Cluster F —    //Karas,Hardap","Steenbok","Browser","Shrub_Browser","SSP585_2050",455483.474729879,473559.113494406,18075.6387645276,3.96845105637417,455483,473559,18076
"Cluster","Cluster_6","Cluster F —    //Karas,Hardap","Vervet monkey","Omnivore","Omnivore","SSP585_2050",896193.411752629,1151878.41875155,255685.006998923,28.5301145540554,896193,1151878,255685
"Cluster","Cluster_6","Cluster F —    //Karas,Hardap","Warthog","Grazer","General_Grazer","SSP585_2050",142544.007380187,205929.788169099,63385.7807889121,44.467517052367,142544,205930,63386
"Cluster","Cluster_1","Cluster A — South, Kunene South & Erongo","Baboon","Omnivore","Omnivore","SSP585_2090",405072.304531686,636922.148720871,231849.844189185,57.2366566648469,405072,636922,231850
"Cluster","Cluster_1","Cluster A — South, Kunene South & Erongo","Black rhinoceros","Browser","Shrub_Browser","SSP585_2090",17769.2739677446,16824.7107658648,-944.563201879737,-5.31571072399662,17769,16825,-945
"Cluster","Cluster_1","Cluster A — South, Kunene South & Erongo","Black-backed Jackal","Carnivore","Carnivore","SSP585_2090",,,,,,,
"Cluster","Cluster_1","Cluster A — South, Kunene South & Erongo","Black-faced Impala","Mixed","Mixed_Open","SSP585_2090",279856.68436005,590137.898650277,310281.214290227,110.871468015763,279857,590138,310281
"Cluster","Cluster_1","Cluster A — South, Kunene South & Erongo","Blue wildebeest","Grazer","General_Grazer","SSP585_2090",46049.0098653062,145711.766785263,99662.7569199571,216.427578381102,46049,145712,99663
"Cluster","Cluster_1","Cluster A — South, Kunene South & Erongo","Buffalo","Grazer","General_Grazer","SSP585_2090",20261.5643407347,64113.1773855159,43851.6130447811,216.427578381102,20262,64113,43852
"Cluster","Cluster_1","Cluster A — South, Kunene South & Erongo","Burchell's zebra","Grazer","General_Grazer","SSP585_2090",31658.694282398,100176.839664869,68518.1453824705,216.427578381102,31659,100177,68518
"Cluster","Cluster_1","Cluster A — South, Kunene South & Erongo","Bushpig","Omnivore","Omnivore","SSP585_2090",162028.921812675,254768.859488348,92739.9376756739,57.236656664847,162029,254769,92740
"Cluster","Cluster_1","Cluster A — South, Kunene South & Erongo","Cheetah","Carnivore","Carnivore","SSP585_2090",,,,,,,
"Cluster","Cluster_1","Cluster A — South, Kunene South & Erongo","Damara dik dik","Browser","Shrub_Browser","SSP585_2090",3553854.79354891,3364942.15317297,-188912.640375948,-5.31571072399662,3553855,3364942,-188913
"Cluster","Cluster_1","Cluster A — South, Kunene South & Erongo","Duiker","Browser","Woodland_Browser","SSP585_2090",790892.527827588,734538.437620981,-56354.090206607,-7.12537901469364,790893,734538,-56354
"Cluster","Cluster_1","Cluster A — South, Kunene South & Erongo","Eland","Mixed","Mixed_Open","SSP585_2090",27985.668436005,59013.7898650277,31028.1214290227,110.871468015763,27986,59014,31028
"Cluster","Cluster_1","Cluster A — South, Kunene South & Erongo","Elephant","Mixed","Large_Mixed","SSP585_2090",4332.79124751428,6854.37435000974,2521.58310249546,58.1976596251226,4333,6854,2522
"Cluster","Cluster_1","Cluster A — South, Kunene South & Erongo","Gemsbok","Mixed","Arid_Mixed","SSP585_2090",77703.3209827478,142863.393658632,65160.0726758845,83.8575132333814,77703,142863,65160
"Cluster","Cluster_1","Cluster A — South, Kunene South & Erongo","Giraffe","Browser","Woodland_Browser","SSP585_2090",16283.0814552739,15122.8501863143,-1160.23126895956,-7.12537901469365,16283,15123,-1160
"Cluster","Cluster_1","Cluster A — South, Kunene South & Erongo","Hartmann's zebra","Grazer","Arid_Grazer","SSP585_2090",50463.7125070439,111280.683197556,60816.9706905119,120.516243591913,50464,111281,60817
"Cluster","Cluster_1","Cluster A — South, Kunene South & Erongo","Hippopotamus","Grazer","Wetland_Grazer","SSP585_2090",2155.25277665284,9539.66595002633,7384.41317337349,342.623995355276,2155,9540,7384
"Cluster","Cluster_1","Cluster A — South, Kunene South & Erongo","Impala","Mixed","Mixed_Open","SSP585_2090",279856.68436005,590137.898650277,310281.214290227,110.871468015763,279857,590138,310281
"Cluster","Cluster_1","Cluster A — South, Kunene South & Erongo","Klipspringer","Browser","Rocky_Browser","SSP585_2090",1528741.04277286,1385055.37922587,-143685.663546992,-9.39895374865924,1528741,1385055,-143686
"Cluster","Cluster_1","Cluster A — South, Kunene South & Erongo","Kudu","Browser","Woodland_Browser","SSP585_2090",72845.3644051725,67654.8560966693,-5190.50830850328,-7.12537901469365,72845,67655,-5191
"Cluster","Cluster_1","Cluster A — South, Kunene South & Erongo","Leopard","Carnivore","Carnivore","SSP585_2090",,,,,,,
"Cluster","Cluster_1","Cluster A — South, Kunene South & Erongo","Ostrich","Mixed","Mixed_Open","SSP585_2090",139928.342180025,295068.949325139,155140.607145114,110.871468015763,139928,295069,155141
"Cluster","Cluster_1","Cluster A — South, Kunene South & Erongo","Red Hartebeest","Grazer","General_Grazer","SSP585_2090",67538.5478024491,213710.591285053,146172.043482604,216.427578381102,67539,213711,146172
"Cluster","Cluster_1","Cluster A — South, Kunene South & Erongo","Red Lechwe","Grazer","Wetland_Grazer","SSP585_2090",37716.9235914247,166944.154125461,129227.230534036,342.623995355276,37717,166944,129227
"Cluster","Cluster_1","Cluster A — South, Kunene South & Erongo","Reedbuck","Grazer","Wetland_Grazer","SSP585_2090",67052.3086069772,296789.607334153,229737.298727175,342.623995355276,67052,296790,229737
"Cluster","Cluster_1","Cluster A — South, Kunene South & Erongo","Roan","Grazer","General_Grazer","SSP585_2090",42211.5923765307,133569.119553158,91357.5271766274,216.427578381102,42212,133569,91358
"Cluster","Cluster_1","Cluster A — South, Kunene South & Erongo","Sable","Grazer","General_Grazer","SSP585_2090",50653.9108518369,160282.94346379,109629.032611953,216.427578381102,50654,160283,109629
"Cluster","Cluster_1","Cluster A — South, Kunene South & Erongo","Spotted Hyaena","Carnivore","Carnivore","SSP585_2090",,,,,,,
"Cluster","Cluster_1","Cluster A — South, Kunene South & Erongo","Springbok","Grazer","Arid_Grazer","SSP585_2090",371837.88163085,819962.928824095,448125.047193245,120.516243591913,371838,819963,448125
"Cluster","Cluster_1","Cluster A — South, Kunene South & Erongo","Steenbok","Browser","Shrub_Browser","SSP585_2090",1776927.39677446,1682471.07658648,-94456.3201879738,-5.31571072399662,1776927,1682471,-94456
"Cluster","Cluster_1","Cluster A — South, Kunene South & Erongo","Vervet monkey","Omnivore","Omnivore","SSP585_2090",1944347.06175209,3057226.31386018,1112879.25210809,57.236656664847,1944347,3057226,1112879
"Cluster","Cluster_1","Cluster A — South, Kunene South & Erongo","Warthog","Grazer","General_Grazer","SSP585_2090",144725.459576677,457951.267039399,313225.807462722,216.427578381102,144725,457951,313226
"Cluster","Cluster_2","Cluster C — Kavango East, Kavango West & Zambezi","Baboon","Omnivore","Omnivore","SSP585_2090",385715.464348149,382964.27072928,-2751.19361886883,-0.713270240154432,385715,382964,-2751
"Cluster","Cluster_2","Cluster C — Kavango East, Kavango West & Zambezi","Black rhinoceros","Browser","Shrub_Browser","SSP585_2090",14792.7145809175,12852.7005616862,-1940.0140192313,-13.114658628876,14793,12853,-1940
"Cluster","Cluster_2","Cluster C — Kavango East, Kavango West & Zambezi","Black-backed Jackal","Carnivore","Carnivore","SSP585_2090",,,,,,,
"Cluster","Cluster_2","Cluster C — Kavango East, Kavango West & Zambezi","Black-faced Impala","Mixed","Mixed_Open","SSP585_2090",234826.541070909,246423.963093931,11597.4220230226,4.93871858356959,234827,246424,11597
"Cluster","Cluster_2","Cluster C — Kavango East, Kavango West & Zambezi","Blue wildebeest","Grazer","General_Grazer","SSP585_2090",39742.5482431488,47596.1024847451,7853.55424159634,19.7610736824109,39743,47596,7854
"Cluster","Cluster_2","Cluster C — Kavango East, Kavango West & Zambezi","Buffalo","Grazer","General_Grazer","SSP585_2090",17486.7212269855,20942.2850932879,3455.56386630239,19.7610736824109,17487,20942,3456
"Cluster","Cluster_2","Cluster C — Kavango East, Kavango West & Zambezi","Burchell's zebra","Grazer","General_Grazer","SSP585_2090",27323.0019171648,32722.3204582623,5399.31854109749,19.7610736824109,27323,32722,5399
"Cluster","Cluster_2","Cluster C — Kavango East, Kavango West & Zambezi","Bushpig","Omnivore","Omnivore","SSP585_2090",154286.18573926,153185.708291712,-1100.47744754754,-0.71327024015444,154286,153186,-1100
"Cluster","Cluster_2","Cluster C — Kavango East, Kavango West & Zambezi","Cheetah","Carnivore","Carnivore","SSP585_2090",,,,,,,
"Cluster","Cluster_2","Cluster C — Kavango East, Kavango West & Zambezi","Damara dik dik","Browser","Shrub_Browser","SSP585_2090",2958542.91618351,2570540.11233725,-388002.80384626,-13.114658628876,2958543,2570540,-388003
"Cluster","Cluster_2","Cluster C — Kavango East, Kavango West & Zambezi","Duiker","Browser","Woodland_Browser","SSP585_2090",777858.619528012,730578.636334279,-47279.9831937329,-6.0782232152189,777859,730579,-47280
"Cluster","Cluster_2","Cluster C — Kavango East, Kavango West & Zambezi","Eland","Mixed","Mixed_Open","SSP585_2090",23482.6541070909,24642.3963093931,1159.74220230226,4.93871858356959,23483,24642,1160
"Cluster","Cluster_2","Cluster C — Kavango East, Kavango West & Zambezi","Elephant","Mixed","Large_Mixed","SSP585_2090",3671.07928989165,3617.78732642839,-53.2919634632631,-1.45167018347991,3671,3618,-53
"Cluster","Cluster_2","Cluster C — Kavango East, Kavango West & Zambezi","Gemsbok","Mixed","Arid_Mixed","SSP585_2090",49233.9039008577,49620.2007034315,386.296802573859,0.784615421421273,49234,49620,386
"Cluster","Cluster_2","Cluster C — Kavango East, Kavango West & Zambezi","Giraffe","Browser","Woodland_Browser","SSP585_2090",16014.7362844003,15041.3248657058,-973.411418694501,-6.0782232152189,16015,15041,-973
"Cluster","Cluster_2","Cluster C — Kavango East, Kavango West & Zambezi","Hartmann's zebra","Grazer","Arid_Grazer","SSP585_2090",28523.4904451849,31649.006167953,3125.51572276813,10.9576902194863,28523,31649,3126
"Cluster","Cluster_2","Cluster C — Kavango East, Kavango West & Zambezi","Hippopotamus","Grazer","Wetland_Grazer","SSP585_2090",4625.22707652318,5330.22015213761,704.993075614438,15.2423451638268,4625,5330,705
"Cluster","Cluster_2","Cluster C — Kavango East, Kavango West & Zambezi","Impala","Mixed","Mixed_Open","SSP585_2090",234826.541070909,246423.963093931,11597.4220230226,4.93871858356959,234827,246424,11597
"Cluster","Cluster_2","Cluster C — Kavango East, Kavango West & Zambezi","Klipspringer","Browser","Rocky_Browser","SSP585_2090",981747.84270812,839401.117158108,-142346.725550012,-14.4993163577883,981748,839401,-142347
"Cluster","Cluster_2","Cluster C — Kavango East, Kavango West & Zambezi","Kudu","Browser","Woodland_Browser","SSP585_2090",71644.8728512643,67290.1375571047,-4354.7352941596,-6.07822321521889,71645,67290,-4355
"Cluster","Cluster_2","Cluster C — Kavango East, Kavango West & Zambezi","Leopard","Carnivore","Carnivore","SSP585_2090",,,,,,,
"Cluster","Cluster_2","Cluster C — Kavango East, Kavango West & Zambezi","Ostrich","Mixed","Mixed_Open","SSP585_2090",117413.270535454,123211.981546966,5798.71101151132,4.93871858356959,117413,123212,5799
"Cluster","Cluster_2","Cluster C — Kavango East, Kavango West & Zambezi","Red Hartebeest","Grazer","General_Grazer","SSP585_2090",58289.0707566182,69807.6169776262,11518.546221008,19.7610736824109,58289,69808,11519
"Cluster","Cluster_2","Cluster C — Kavango East, Kavango West & Zambezi","Red Lechwe","Grazer","Wetland_Grazer","SSP585_2090",80941.4738391556,93278.8526624082,12337.3788232527,15.2423451638268,80941,93279,12337
"Cluster","Cluster_2","Cluster C — Kavango East, Kavango West & Zambezi","Reedbuck","Grazer","Wetland_Grazer","SSP585_2090",143895.953491832,165829.071399837,21933.1179080048,15.2423451638268,143896,165829,21933
"Cluster","Cluster_2","Cluster C — Kavango East, Kavango West & Zambezi","Roan","Grazer","General_Grazer","SSP585_2090",36430.6692228864,43629.7606110164,7199.09138812999,19.7610736824109,36431,43630,7199
"Cluster","Cluster_2","Cluster C — Kavango East, Kavango West & Zambezi","Sable","Grazer","General_Grazer","SSP585_2090",43716.8030674637,52355.7127332196,8638.90966575598,19.7610736824109,43717,52356,8639
"Cluster","Cluster_2","Cluster C — Kavango East, Kavango West & Zambezi","Spotted Hyaena","Carnivore","Carnivore","SSP585_2090",,,,,,,
"Cluster","Cluster_2","Cluster C — Kavango East, Kavango West & Zambezi","Springbok","Grazer","Arid_Grazer","SSP585_2090",210173.087490836,233203.203342812,23030.1158519757,10.9576902194863,210173,233203,23030
"Cluster","Cluster_2","Cluster C — Kavango East, Kavango West & Zambezi","Steenbok","Browser","Shrub_Browser","SSP585_2090",1479271.45809175,1285270.05616862,-194001.40192313,-13.114658628876,1479271,1285270,-194001
"Cluster","Cluster_2","Cluster C — Kavango East, Kavango West & Zambezi","Vervet monkey","Omnivore","Omnivore","SSP585_2090",1851434.22887112,1838228.49950055,-13205.72937057,-0.713270240154415,1851434,1838228,-13206
"Cluster","Cluster_2","Cluster C — Kavango East, Kavango West & Zambezi","Warthog","Grazer","General_Grazer","SSP585_2090",124905.151621325,149587.750666342,24682.5990450171,19.7610736824109,124905,149588,24683
"Cluster","Cluster_3","Cluster B — Omaheke & Otjozondjupa (Central / Group 4)","Baboon","Omnivore","Omnivore","SSP585_2090",2887687.34215845,2887689.08721468,1.74505623197183,6.04309270777029e-05,2887687,2887689,2
"Cluster","Cluster_3","Cluster B — Omaheke & Otjozondjupa (Central / Group 4)","Black rhinoceros","Browser","Shrub_Browser","SSP585_2090",137627.861247564,64312.4366975621,-73315.4245500019,-53.2707722734445,137628,64312,-73315
"Cluster","Cluster_3","Cluster B — Omaheke & Otjozondjupa (Central / Group 4)","Black-backed Jackal","Carnivore","Carnivore","SSP585_2090",,,,,,,
"Cluster","Cluster_3","Cluster B — Omaheke & Otjozondjupa (Central / Group 4)","Black-faced Impala","Mixed","Mixed_Open","SSP585_2090",1813802.95929115,2825568.8281036,1011765.86881245,55.7814653256417,1813803,2825569,1011766
"Cluster","Cluster_3","Cluster B — Omaheke & Otjozondjupa (Central / Group 4)","Blue wildebeest","Grazer","General_Grazer","SSP585_2090",226724.690678207,729939.260026394,503214.569348187,221.949611153029,226725,729939,503215
"Cluster","Cluster_3","Cluster B — Omaheke & Otjozondjupa (Central / Group 4)","Buffalo","Grazer","General_Grazer","SSP585_2090",99758.863898411,321173.274411613,221414.410513202,221.949611153029,99759,321173,221414
"Cluster","Cluster_3","Cluster B — Omaheke & Otjozondjupa (Central / Group 4)","Burchell's zebra","Grazer","General_Grazer","SSP585_2090",155873.224841267,501833.241268146,345960.016426879,221.949611153029,155873,501833,345960
"Cluster","Cluster_3","Cluster B — Omaheke & Otjozondjupa (Central / Group 4)","Bushpig","Omnivore","Omnivore","SSP585_2090",1155074.93686338,1155075.63488587,0.6980224926956,6.043092706964e-05,1155075,1155076,1
"Cluster","Cluster_3","Cluster B — Omaheke & Otjozondjupa (Central / Group 4)","Cheetah","Carnivore","Carnivore","SSP585_2090",,,,,,,
"Cluster","Cluster_3","Cluster B — Omaheke & Otjozondjupa (Central / Group 4)","Damara dik dik","Browser","Shrub_Browser","SSP585_2090",27525572.2495128,12862487.3395124,-14663084.9100004,-53.2707722734445,27525572,12862487,-14663085
"Cluster","Cluster_3","Cluster B — Omaheke & Otjozondjupa (Central / Group 4)","Duiker","Browser","Woodland_Browser","SSP585_2090",6686738.40170422,2958123.72562447,-3728614.67607975,-55.7613361265853,6686738,2958124,-3728615
"Cluster","Cluster_3","Cluster B — Omaheke & Otjozondjupa (Central / Group 4)","Eland","Mixed","Mixed_Open","SSP585_2090",181380.295929115,282556.88281036,101176.586881245,55.7814653256417,181380,282557,101177
"Cluster","Cluster_3","Cluster B — Omaheke & Otjozondjupa (Central / Group 4)","Elephant","Mixed","Large_Mixed","SSP585_2090",29706.8184274196,30754.3005783095,1047.48215088993,3.52606642629592,29707,30754,1047
"Cluster","Cluster_3","Cluster B — Omaheke & Otjozondjupa (Central / Group 4)","Gemsbok","Mixed","Arid_Mixed","SSP585_2090",431224.290287416,637208.802835581,205984.512548165,47.7673723831451,431224,637209,205985
"Cluster","Cluster_3","Cluster B — Omaheke & Otjozondjupa (Central / Group 4)","Giraffe","Browser","Woodland_Browser","SSP585_2090",137668.143564499,60902.5472922685,-76765.5962722301,-55.7613361265853,137668,60903,-76766
"Cluster","Cluster_3","Cluster B — Omaheke & Otjozondjupa (Central / Group 4)","Hartmann's zebra","Grazer","Arid_Grazer","SSP585_2090",226045.081750884,506217.551287843,280172.469536959,123.945395036609,226045,506218,280172
"Cluster","Cluster_3","Cluster B — Omaheke & Otjozondjupa (Central / Group 4)","Hippopotamus","Grazer","Wetland_Grazer","SSP585_2090",10433.0473905337,50233.1462877051,39800.0988971714,381.481051579268,10433,50233,39800
"Cluster","Cluster_3","Cluster B — Omaheke & Otjozondjupa (Central / Group 4)","Impala","Mixed","Mixed_Open","SSP585_2090",1813802.95929115,2825568.8281036,1011765.86881245,55.7814653256417,1813803,2825569,1011766
"Cluster","Cluster_3","Cluster B — Omaheke & Otjozondjupa (Central / Group 4)","Klipspringer","Browser","Rocky_Browser","SSP585_2090",9382666.96729204,4383891.44735688,-4998775.51993517,-53.2767020012635,9382667,4383891,-4998776
"Cluster","Cluster_3","Cluster B — Omaheke & Otjozondjupa (Central / Group 4)","Kudu","Browser","Woodland_Browser","SSP585_2090",615883.800156967,272458.764202254,-343425.035954714,-55.7613361265853,615884,272459,-343425
"Cluster","Cluster_3","Cluster B — Omaheke & Otjozondjupa (Central / Group 4)","Leopard","Carnivore","Carnivore","SSP585_2090",,,,,,,
"Cluster","Cluster_3","Cluster B — Omaheke & Otjozondjupa (Central / Group 4)","Ostrich","Mixed","Mixed_Open","SSP585_2090",906901.479645574,1412784.4140518,505882.934406227,55.7814653256417,906901,1412784,505883
"Cluster","Cluster_3","Cluster B — Omaheke & Otjozondjupa (Central / Group 4)","Red Hartebeest","Grazer","General_Grazer","SSP585_2090",332529.546328037,1070577.58137204,738048.035044008,221.949611153029,332530,1070578,738048
"Cluster","Cluster_3","Cluster B — Omaheke & Otjozondjupa (Central / Group 4)","Red Lechwe","Grazer","Wetland_Grazer","SSP585_2090",182578.32933434,879080.060034839,696501.730700499,381.481051579268,182578,879080,696502
"Cluster","Cluster_3","Cluster B — Omaheke & Otjozondjupa (Central / Group 4)","Reedbuck","Grazer","Wetland_Grazer","SSP585_2090",324583.696594382,1562808.99561749,1238225.29902311,381.481051579268,324584,1562809,1238225
"Cluster","Cluster_3","Cluster B — Omaheke & Otjozondjupa (Central / Group 4)","Roan","Grazer","General_Grazer","SSP585_2090",207830.966455023,669110.988357528,461280.021902505,221.949611153029,207831,669111,461280
"Cluster","Cluster_3","Cluster B — Omaheke & Otjozondjupa (Central / Group 4)","Sable","Grazer","General_Grazer","SSP585_2090",249397.159746028,802933.186029033,553536.026283006,221.949611153029,249397,802933,553536
"Cluster","Cluster_3","Cluster B — Omaheke & Otjozondjupa (Central / Group 4)","Spotted Hyaena","Carnivore","Carnivore","SSP585_2090",,,,,,,
"Cluster","Cluster_3","Cluster B — Omaheke & Otjozondjupa (Central / Group 4)","Springbok","Grazer","Arid_Grazer","SSP585_2090",1665595.33921704,3730024.06212095,2064428.72290391,123.945395036609,1665595,3730024,2064429
"Cluster","Cluster_3","Cluster B — Omaheke & Otjozondjupa (Central / Group 4)","Steenbok","Browser","Shrub_Browser","SSP585_2090",13762786.1247564,6431243.66975621,-7331542.45500019,-53.2707722734445,13762786,6431244,-7331542
"Cluster","Cluster_3","Cluster B — Omaheke & Otjozondjupa (Central / Group 4)","Vervet monkey","Omnivore","Omnivore","SSP585_2090",13860899.2423606,13860907.6186305,8.3762699123472,6.043092706964e-05,13860899,13860908,8
"Cluster","Cluster_3","Cluster B — Omaheke & Otjozondjupa (Central / Group 4)","Warthog","Grazer","General_Grazer","SSP585_2090",712563.313560079,2294094.81722581,1581531.50366573,221.949611153029,712563,2294095,1581532
"Cluster","Cluster_4","Cluster E — Kunene (North)","Baboon","Omnivore","Omnivore","SSP585_2090",1369678.96992371,1845355.17345101,475676.203527294,34.729028770427,1369679,1845355,475676
"Cluster","Cluster_4","Cluster E — Kunene (North)","Black rhinoceros","Browser","Shrub_Browser","SSP585_2090",62792.5073788154,43612.7790123704,-19179.728366445,-30.5446129913833,62793,43613,-19180
"Cluster","Cluster_4","Cluster E — Kunene (North)","Black-backed Jackal","Carnivore","Carnivore","SSP585_2090",,,,,,,
"Cluster","Cluster_4","Cluster E — Kunene (North)","Black-faced Impala","Mixed","Mixed_Open","SSP585_2090",900361.904819639,1774898.43966842,874536.534848777,97.1316678512697,900362,1774898,874537
"Cluster","Cluster_4","Cluster E — Kunene (North)","Blue wildebeest","Grazer","General_Grazer","SSP585_2090",129439.951328461,452258.575942811,322818.62461435,249.396435413654,129440,452259,322819
"Cluster","Cluster_4","Cluster E — Kunene (North)","Buffalo","Grazer","General_Grazer","SSP585_2090",56953.5785845228,198993.773414837,142040.194830314,249.396435413654,56954,198994,142040
"Cluster","Cluster_4","Cluster E — Kunene (North)","Burchell's zebra","Grazer","General_Grazer","SSP585_2090",88989.9665383168,310927.770960682,221937.804422366,249.396435413654,88990,310928,221938
"Cluster","Cluster_4","Cluster E — Kunene (North)","Bushpig","Omnivore","Omnivore","SSP585_2090",547871.587969485,738142.069380402,190270.481410917,34.729028770427,547872,738142,190270
"Cluster","Cluster_4","Cluster E — Kunene (North)","Cheetah","Carnivore","Carnivore","SSP585_2090",,,,,,,
"Cluster","Cluster_4","Cluster E — Kunene (North)","Damara dik dik","Browser","Shrub_Browser","SSP585_2090",12558501.4757631,8722555.80247408,-3835945.67328899,-30.5446129913833,12558501,8722556,-3835946
"Cluster","Cluster_4","Cluster E — Kunene (North)","Duiker","Browser","Woodland_Browser","SSP585_2090",2955824.18448761,1963298.11055021,-992526.073937406,-33.5786573215774,2955824,1963298,-992526
"Cluster","Cluster_4","Cluster E — Kunene (North)","Eland","Mixed","Mixed_Open","SSP585_2090",90036.1904819639,177489.843966841,87453.6534848776,97.1316678512697,90036,177490,87454
"Cluster","Cluster_4","Cluster E — Kunene (North)","Elephant","Mixed","Large_Mixed","SSP585_2090",14310.9019362437,19730.6786558087,5419.77671956501,37.8716641600271,14311,19731,5420
"Cluster","Cluster_4","Cluster E — Kunene (North)","Gemsbok","Mixed","Arid_Mixed","SSP585_2090",228134.332998142,410264.998703878,182130.665705736,79.8348338508169,228134,410265,182131
"Cluster","Cluster_4","Cluster E — Kunene (North)","Giraffe","Browser","Woodland_Browser","SSP585_2090",60855.2037982743,40420.8434525042,-20434.3603457701,-33.5786573215774,60855,40421,-20434
