"spatial_unit","unit_id","unit","climate_scenario","management_scenario","feeding_group","species_count","species_estimated","mean_species_capacity_animals","median_species_capacity_animals","mean_change_from_current_pct","median_change_from_current_pct"
"Conservancy","Conservancy_32","Ozondundu","SSP585_2090","Without_Intervention","Carnivore",4,0,,,,
"Conservancy","Conservancy_32","Ozondundu","SSP585_2090","Without_Intervention","Grazer",12,12,4404,2733,-13.8786402027535,-13.8801000478202
"Conservancy","Conservancy_32","Ozondundu","SSP585_2090","Without_Intervention","Mixed",6,6,10571,8200,-13.8646158967682,-13.8561217648935
"Conservancy","Conservancy_32","Ozondundu","SSP585_2090","Without_Intervention","Omnivore",3,3,73587,35607,-13.8523906096429,-13.8523906096429
"Conservancy","Conservancy_33","Sesfontein","Current","Current","Browser",7,7,40091,19230,0,0
"Conservancy","Conservancy_33","Sesfontein","Current","Current","Carnivore",4,0,,,,
"Conservancy","Conservancy_33","Sesfontein","Current","Current","Grazer",12,12,3020,1378,0,0
"Conservancy","Conservancy_33","Sesfontein","Current","Current","Mixed",6,6,4172,3830,0,0
"Conservancy","Conservancy_33","Sesfontein","Current","Current","Omnivore",3,3,25316,12250,0,0
"Conservancy","Conservancy_33","Sesfontein","SSP245_2050","With_Intervention","Browser",7,7,56364,32883,53.7081975850357,50.2668544550704
"Conservancy","Conservancy_33","Sesfontein","SSP245_2050","With_Intervention","Carnivore",4,0,,,,
"Conservancy","Conservancy_33","Sesfontein","SSP245_2050","With_Intervention","Grazer",12,12,18554,12627,1283.89052402234,736.492523695762
"Conservancy","Conservancy_33","Sesfontein","SSP245_2050","With_Intervention","Mixed",6,6,21165,16693,368.003729175207,440.53684921128
"Conservancy","Conservancy_33","Sesfontein","SSP245_2050","With_Intervention","Omnivore",3,3,90092,43593,255.871735523714,255.871735523714
"Conservancy","Conservancy_33","Sesfontein","SSP245_2050","Without_Intervention","Browser",7,7,38199,17387,-6.73621978471977,-5.62227130122337
"Conservancy","Conservancy_33","Sesfontein","SSP245_2050","Without_Intervention","Carnivore",4,0,,,,
"Conservancy","Conservancy_33","Sesfontein","SSP245_2050","Without_Intervention","Grazer",12,12,2947,1324,-6.51060569821382,-3.8908656702238
"Conservancy","Conservancy_33","Sesfontein","SSP245_2050","Without_Intervention","Mixed",6,6,3958,3678,-4.91896702787841,-5.65381836246725
"Conservancy","Conservancy_33","Sesfontein","SSP245_2050","Without_Intervention","Omnivore",3,3,23805,11519,-5.9675006578233,-5.9675006578233
"Conservancy","Conservancy_33","Sesfontein","SSP245_2090","With_Intervention","Browser",7,7,53244,30989,45.0424997103187,41.8882868154461
"Conservancy","Conservancy_33","Sesfontein","SSP245_2090","With_Intervention","Carnivore",4,0,,,,
"Conservancy","Conservancy_33","Sesfontein","SSP245_2090","With_Intervention","Grazer",12,12,17588,11968,1211.74471361345,692.87743564568
"Conservancy","Conservancy_33","Sesfontein","SSP245_2090","With_Intervention","Mixed",6,6,20049,15814,343.301051590976,412.012414891899
"Conservancy","Conservancy_33","Sesfontein","SSP245_2090","With_Intervention","Omnivore",3,3,85277,41263,236.851442182989,236.851442182989
"Conservancy","Conservancy_33","Sesfontein","SSP245_2090","Without_Intervention","Browser",7,7,35865,16166,-12.7788403980317,-11.5497271694487
"Conservancy","Conservancy_33","Sesfontein","SSP245_2090","Without_Intervention","Carnivore",4,0,,,,
"Conservancy","Conservancy_33","Sesfontein","SSP245_2090","Without_Intervention","Grazer",12,12,2783,1248,-12.2381655974604,-9.44920412918404
"Conservancy","Conservancy_33","Sesfontein","SSP245_2090","Without_Intervention","Mixed",6,6,3717,3461,-10.6844691158349,-11.4871800613386
"Conservancy","Conservancy_33","Sesfontein","SSP245_2090","Without_Intervention","Omnivore",3,3,22310,10795,-11.8732741672561,-11.8732741672561
"Conservancy","Conservancy_33","Sesfontein","SSP585_2050","With_Intervention","Browser",7,7,54688,31882,49.0894976301547,45.7821252095666
"Conservancy","Conservancy_33","Sesfontein","SSP585_2050","With_Intervention","Carnivore",4,0,,,,
"Conservancy","Conservancy_33","Sesfontein","SSP585_2050","With_Intervention","Grazer",12,12,18026,12268,1244.57415778447,712.711348805624
"Conservancy","Conservancy_33","Sesfontein","SSP585_2050","With_Intervention","Mixed",6,6,20558,16215,354.581358301507,425.042063131317
"Conservancy","Conservancy_33","Sesfontein","SSP585_2050","With_Intervention","Omnivore",3,3,87485,42332,245.577076981489,245.577076981489
"Conservancy","Conservancy_33","Sesfontein","SSP585_2050","Without_Intervention","Browser",7,7,36995,16789,-9.78351132631174,-8.64706282252032
"Conservancy","Conservancy_33","Sesfontein","SSP585_2050","Without_Intervention","Carnivore",4,0,,,,
"Conservancy","Conservancy_33","Sesfontein","SSP585_2050","Without_Intervention","Grazer",12,12,2859,1284,-9.4616216750168,-6.82091471201116
"Conservancy","Conservancy_33","Sesfontein","SSP585_2050","Without_Intervention","Mixed",6,6,3834,3565,-7.90149582630783,-8.64863954439089
"Conservancy","Conservancy_33","Sesfontein","SSP585_2050","Without_Intervention","Omnivore",3,3,23042,11149,-8.98122763195277,-8.98122763195277
"Conservancy","Conservancy_33","Sesfontein","SSP585_2090","With_Intervention","Browser",7,7,49886,29023,35.8705873654596,32.9306602189161
"Conservancy","Conservancy_33","Sesfontein","SSP585_2090","With_Intervention","Carnivore",4,0,,,,
"Conservancy","Conservancy_33","Sesfontein","SSP585_2090","With_Intervention","Grazer",12,12,16490,11221,1129.86415944339,643.378499009651
"Conservancy","Conservancy_33","Sesfontein","SSP585_2090","With_Intervention","Mixed",6,6,18795,14825,315.571068612489,379.987588746885
"Conservancy","Conservancy_33","Sesfontein","SSP585_2090","With_Intervention","Omnivore",3,3,79932,38677,215.738574968622,215.738574968622
"Conservancy","Conservancy_33","Sesfontein","SSP585_2090","Without_Intervention","Browser",7,7,33570,15107,-18.4126690115447,-17.2341109499238
"Conservancy","Conservancy_33","Sesfontein","SSP585_2090","Without_Intervention","Carnivore",4,0,,,,
"Conservancy","Conservancy_33","Sesfontein","SSP585_2090","Without_Intervention","Grazer",12,12,2607,1168,-17.8561715520666,-15.1951816938868
"Conservancy","Conservancy_33","Sesfontein","SSP585_2090","Without_Intervention","Mixed",6,6,3479,3241,-16.3927990507515,-17.1614349654649
"Conservancy","Conservancy_33","Sesfontein","SSP585_2090","Without_Intervention","Omnivore",3,3,20876,10101,-17.536864735368,-17.536864735368
"Conservancy","Conservancy_34","George Mukoya","Current","Current","Browser",7,7,75243,64769,0,0
"Conservancy","Conservancy_34","George Mukoya","Current","Current","Carnivore",4,0,,,,
"Conservancy","Conservancy_34","George Mukoya","Current","Current","Grazer",12,12,3145,1931,0,0
"Conservancy","Conservancy_34","George Mukoya","Current","Current","Mixed",6,6,7697,5905,0,0
"Conservancy","Conservancy_34","George Mukoya","Current","Current","Omnivore",3,3,55576,26892,0,0
"Conservancy","Conservancy_34","George Mukoya","SSP245_2050","With_Intervention","Browser",7,7,65502,54295,-14.0153490657295,-12.5327499221622
"Conservancy","Conservancy_34","George Mukoya","SSP245_2050","With_Intervention","Carnivore",4,0,,,,
"Conservancy","Conservancy_34","George Mukoya","SSP245_2050","With_Intervention","Grazer",12,12,4479,2869,50.4500591210333,46.70605283645
"Conservancy","Conservancy_34","George Mukoya","SSP245_2050","With_Intervention","Mixed",6,6,8441,6498,7.92759571540517,9.62930439330626
"Conservancy","Conservancy_34","George Mukoya","SSP245_2050","With_Intervention","Omnivore",3,3,53404,25841,-3.90698659383269,-3.90698659383269
"Conservancy","Conservancy_34","George Mukoya","SSP245_2050","Without_Intervention","Browser",7,7,74257,61337,-2.62919426186895,-0.816614681703571
"Conservancy","Conservancy_34","George Mukoya","SSP245_2050","Without_Intervention","Carnivore",4,0,,,,
"Conservancy","Conservancy_34","George Mukoya","SSP245_2050","Without_Intervention","Grazer",12,12,3099,1919,-2.91372466265312,-2.13346511110422
"Conservancy","Conservancy_34","George Mukoya","SSP245_2050","Without_Intervention","Mixed",6,6,7556,5837,-1.64783083714814,-2.05876800734456
"Conservancy","Conservancy_34","George Mukoya","SSP245_2050","Without_Intervention","Omnivore",3,3,53440,25858,-3.84296646461402,-3.84296646461402
"Conservancy","Conservancy_34","George Mukoya","SSP245_2090","With_Intervention","Browser",7,7,64612,52564,-15.6915398672584,-13.5288499797916
"Conservancy","Conservancy_34","George Mukoya","SSP245_2090","With_Intervention","Carnivore",4,0,,,,
"Conservancy","Conservancy_34","George Mukoya","SSP245_2090","With_Intervention","Grazer",12,12,4484,2863,50.3897947334809,46.7027042578759
"Conservancy","Conservancy_34","George Mukoya","SSP245_2090","With_Intervention","Mixed",6,6,8378,6464,7.12227814907187,8.72620034788735
"Conservancy","Conservancy_34","George Mukoya","SSP245_2090","With_Intervention","Omnivore",3,3,52444,25376,-5.63522112049536,-5.63522112049536
"Conservancy","Conservancy_34","George Mukoya","SSP245_2090","Without_Intervention","Browser",7,7,73206,59749,-4.37556185128772,-2.08164579979288
"Conservancy","Conservancy_34","George Mukoya","SSP245_2090","Without_Intervention","Carnivore",4,0,,,,
"Conservancy","Conservancy_34","George Mukoya","SSP245_2090","Without_Intervention","Grazer",12,12,3083,1911,-3.57824342116591,-2.75523366275609
"Conservancy","Conservancy_34","George Mukoya","SSP245_2090","Without_Intervention","Mixed",6,6,7466,5778,-2.7989069609364,-3.28096940185923
"Conservancy","Conservancy_34","George Mukoya","SSP245_2090","Without_Intervention","Omnivore",3,3,52444,25376,-5.63522112049536,-5.63522112049536
"Conservancy","Conservancy_34","George Mukoya","SSP585_2050","With_Intervention","Browser",7,7,64479,53221,-15.4741314769565,-13.8558674549704
"Conservancy","Conservancy_34","George Mukoya","SSP585_2050","With_Intervention","Carnivore",4,0,,,,
"Conservancy","Conservancy_34","George Mukoya","SSP585_2050","With_Intervention","Grazer",12,12,4414,2824,48.1768837598318,44.5180809521497
"Conservancy","Conservancy_34","George Mukoya","SSP585_2050","With_Intervention","Mixed",6,6,8311,6401,6.26951424166219,7.91596836420979
"Conservancy","Conservancy_34","George Mukoya","SSP585_2050","With_Intervention","Omnivore",3,3,52481,25394,-5.56835193183412,-5.56835193183412
"Conservancy","Conservancy_34","George Mukoya","SSP585_2050","Without_Intervention","Browser",7,7,72933,60243,-4.36552090608761,-2.58532041621689
"Conservancy","Conservancy_34","George Mukoya","SSP585_2050","Without_Intervention","Carnivore",4,0,,,,
"Conservancy","Conservancy_34","George Mukoya","SSP585_2050","Without_Intervention","Grazer",12,12,3044,1885,-4.64509692351765,-3.87875733592748
"Conservancy","Conservancy_34","George Mukoya","SSP585_2050","Without_Intervention","Mixed",6,6,7421,5733,-3.40172521875097,-3.80532580943169
"Conservancy","Conservancy_34","George Mukoya","SSP585_2050","Without_Intervention","Omnivore",3,3,52487,25397,-5.55764149085274,-5.55764149085274
"Conservancy","Conservancy_34","George Mukoya","SSP585_2090","With_Intervention","Browser",7,7,60879,49570,-20.5408906700733,-18.5334216264656
"Conservancy","Conservancy_34","George Mukoya","SSP585_2090","With_Intervention","Carnivore",4,0,,,,
"Conservancy","Conservancy_34","George Mukoya","SSP585_2090","With_Intervention","Grazer",12,12,4224,2698,41.6887388977418,38.2093818130597
"Conservancy","Conservancy_34","George Mukoya","SSP585_2090","With_Intervention","Mixed",6,6,7893,6090,0.928446154863032,2.44525659951118
"Conservancy","Conservancy_34","George Mukoya","SSP585_2090","With_Intervention","Omnivore",3,3,49431,23918,-11.0565675257451,-11.0565675257451
"Conservancy","Conservancy_34","George Mukoya","SSP585_2090","Without_Intervention","Browser",7,7,69008,56323,-9.85907639582467,-7.6966387033284
"Conservancy","Conservancy_34","George Mukoya","SSP585_2090","Without_Intervention","Carnivore",4,0,,,,
"Conservancy","Conservancy_34","George Mukoya","SSP585_2090","Without_Intervention","Grazer",12,12,2906,1802,-9.10734423917433,-8.33152224830767
"Conservancy","Conservancy_34","George Mukoya","SSP585_2090","Without_Intervention","Mixed",6,6,7038,5447,-8.3727565866663,-8.82718537319008
"Conservancy","Conservancy_34","George Mukoya","SSP585_2090","Without_Intervention","Omnivore",3,3,49437,23921,-11.0465099176842,-11.0465099176842
"Conservancy","Conservancy_35","Muduva Nyangana","Current","Current","Browser",7,7,96268,79662,0,0
"Conservancy","Conservancy_35","Muduva Nyangana","Current","Current","Carnivore",4,0,,,,
"Conservancy","Conservancy_35","Muduva Nyangana","Current","Current","Grazer",12,12,4388,2688,0,0
"Conservancy","Conservancy_35","Muduva Nyangana","Current","Current","Mixed",6,6,10165,7845,0,0
"Conservancy","Conservancy_35","Muduva Nyangana","Current","Current","Omnivore",3,3,70736,34227,0,0
"Conservancy","Conservancy_35","Muduva Nyangana","SSP245_2050","With_Intervention","Browser",7,7,82775,68459,-14.0340429091091,-14.0404471628086
"Conservancy","Conservancy_35","Muduva Nyangana","SSP245_2050","With_Intervention","Carnivore",4,0,,,,
"Conservancy","Conservancy_35","Muduva Nyangana","SSP245_2050","With_Intervention","Grazer",12,12,5618,3590,34.6232444168614,31.7750792325022
"Conservancy","Conservancy_35","Muduva Nyangana","SSP245_2050","With_Intervention","Mixed",6,6,10622,8180,2.97680552782153,4.64002061631767
"Conservancy","Conservancy_35","Muduva Nyangana","SSP245_2050","With_Intervention","Omnivore",3,3,67267,32548,-4.90491022955557,-4.90491022955557
"Conservancy","Conservancy_35","Muduva Nyangana","SSP245_2050","Without_Intervention","Browser",7,7,94220,76189,-2.87565621296266,-1.86505529530379
"Conservancy","Conservancy_35","Muduva Nyangana","SSP245_2050","Without_Intervention","Carnivore",4,0,,,,
"Conservancy","Conservancy_35","Muduva Nyangana","SSP245_2050","Without_Intervention","Grazer",12,12,4064,2516,-8.99125811202213,-8.09209343284336
"Conservancy","Conservancy_35","Muduva Nyangana","SSP245_2050","Without_Intervention","Mixed",6,6,9695,7513,-4.34910172314591,-4.7589065474483
"Conservancy","Conservancy_35","Muduva Nyangana","SSP245_2050","Without_Intervention","Omnivore",3,3,67502,32662,-4.57218274485036,-4.57218274485036
"Conservancy","Conservancy_35","Muduva Nyangana","SSP245_2090","With_Intervention","Browser",7,7,82577,66195,-15.1240981121004,-13.8912980788671
"Conservancy","Conservancy_35","Muduva Nyangana","SSP245_2090","With_Intervention","Carnivore",4,0,,,,
"Conservancy","Conservancy_35","Muduva Nyangana","SSP245_2090","With_Intervention","Grazer",12,12,5633,3568,34.359936473576,31.7217712181981
"Conservancy","Conservancy_35","Muduva Nyangana","SSP245_2090","With_Intervention","Mixed",6,6,10592,8188,2.76136329923737,4.21069300156363
"Conservancy","Conservancy_35","Muduva Nyangana","SSP245_2090","With_Intervention","Omnivore",3,3,66216,32040,-6.39024443514729,-6.39024443514729
"Conservancy","Conservancy_35","Muduva Nyangana","SSP245_2090","Without_Intervention","Browser",7,7,92757,74707,-4.50930802899563,-3.3432750636979
"Conservancy","Conservancy_35","Muduva Nyangana","SSP245_2090","Without_Intervention","Carnivore",4,0,,,,
"Conservancy","Conservancy_35","Muduva Nyangana","SSP245_2090","Without_Intervention","Grazer",12,12,3973,2464,-11.2278407845281,-10.2605267691571
"Conservancy","Conservancy_35","Muduva Nyangana","SSP245_2090","Without_Intervention","Mixed",6,6,9512,7376,-6.11787029751239,-6.57973541085373
"Conservancy","Conservancy_35","Muduva Nyangana","SSP245_2090","Without_Intervention","Omnivore",3,3,66216,32040,-6.39024443514729,-6.39024443514729
"Conservancy","Conservancy_35","Muduva Nyangana","SSP585_2050","With_Intervention","Browser",7,7,79553,68694,-16.1587321592154,-17.7861669946539
"Conservancy","Conservancy_35","Muduva Nyangana","SSP585_2050","With_Intervention","Carnivore",4,0,,,,
"Conservancy","Conservancy_35","Muduva Nyangana","SSP585_2050","With_Intervention","Grazer",12,12,5335,3450,28.6213190459938,25.646860108429
"Conservancy","Conservancy_35","Muduva Nyangana","SSP585_2050","With_Intervention","Mixed",6,6,10189,7804,-1.31006883789691,0.554999124216472
"Conservancy","Conservancy_35","Muduva Nyangana","SSP585_2050","With_Intervention","Omnivore",3,3,65786,31832,-6.998010237201,-6.998010237201
"Conservancy","Conservancy_35","Muduva Nyangana","SSP585_2050","Without_Intervention","Browser",7,7,92669,74935,-4.47423167056365,-3.48017887387503
"Conservancy","Conservancy_35","Muduva Nyangana","SSP585_2050","Without_Intervention","Carnivore",4,0,,,,
"Conservancy","Conservancy_35","Muduva Nyangana","SSP585_2050","Without_Intervention","Grazer",12,12,3997,2475,-10.4893041649026,-9.60491181504244
"Conservancy","Conservancy_35","Muduva Nyangana","SSP585_2050","Without_Intervention","Mixed",6,6,9536,7389,-5.9234279328141,-6.32650935615674
"Conservancy","Conservancy_35","Muduva Nyangana","SSP585_2050","Without_Intervention","Omnivore",3,3,66391,32125,-6.14289844544994,-6.14289844544994
"Conservancy","Conservancy_35","Muduva Nyangana","SSP585_2090","With_Intervention","Browser",7,7,74903,64411,-21.1719348632921,-22.5511605535506
"Conservancy","Conservancy_35","Muduva Nyangana","SSP585_2090","With_Intervention","Carnivore",4,0,,,,
"Conservancy","Conservancy_35","Muduva Nyangana","SSP585_2090","With_Intervention","Grazer",12,12,5011,3235,20.7045431547598,17.9558015705229
"Conservancy","Conservancy_35","Muduva Nyangana","SSP585_2090","With_Intervention","Mixed",6,6,9577,7339,-7.21532973126157,-5.49995786523463
