"spatial_unit","unit_id","unit","climate_scenario","feeding_group","species_count","species_estimated","mean_intervention_benefit_animals","median_intervention_benefit_animals","mean_intervention_benefit_pct","median_intervention_benefit_pct","species_positive_benefit","species_negative_benefit"
"Conservancy","Conservancy_6","Otjombinde","SSP245_2090","Browser",7,7,-471283,-394055,-54.5307065190464,-53.4524007826857,0,7
"Conservancy","Conservancy_6","Otjombinde","SSP245_2090","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_6","Otjombinde","SSP245_2090","Grazer",12,12,76833,55840,256.862009214993,230.311693843371,12,0
"Conservancy","Conservancy_6","Otjombinde","SSP245_2090","Mixed",6,6,49981,37616,46.485329998692,56.7133859553217,6,0
"Conservancy","Conservancy_6","Otjombinde","SSP245_2090","Omnivore",3,3,0,0,0,0,0,0
"Conservancy","Conservancy_6","Otjombinde","SSP585_2050","Browser",7,7,-474137,-396441,-54.529232947353,-53.4504208562158,0,7
"Conservancy","Conservancy_6","Otjombinde","SSP585_2050","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_6","Otjombinde","SSP585_2050","Grazer",12,12,77298,56178,256.054589672603,229.713107965227,12,0
"Conservancy","Conservancy_6","Otjombinde","SSP585_2050","Mixed",6,6,50284,37844,46.4381846956758,56.6547873046309,6,0
"Conservancy","Conservancy_6","Otjombinde","SSP585_2050","Omnivore",3,3,0,0,0,0,0,0
"Conservancy","Conservancy_6","Otjombinde","SSP585_2090","Browser",7,7,-440883,-368636,-54.5309149426833,-53.4526053439665,0,7
"Conservancy","Conservancy_6","Otjombinde","SSP585_2090","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_6","Otjombinde","SSP585_2090","Grazer",12,12,71876,52238,256.863379555041,230.312861451045,12,0
"Conservancy","Conservancy_6","Otjombinde","SSP585_2090","Mixed",6,6,46757,35190,46.4855298951304,56.7136303579865,6,0
"Conservancy","Conservancy_6","Otjombinde","SSP585_2090","Omnivore",3,3,0,0,0,0,0,0
"Conservancy","Conservancy_60","Ombombo","SSP245_2050","Browser",7,7,-98474,-82336,-43.2702112644355,-42.4021450715336,0,7
"Conservancy","Conservancy_60","Ombombo","SSP245_2050","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_60","Ombombo","SSP245_2050","Grazer",12,12,16116,11713,190.15090894755,172.573198937798,12,0
"Conservancy","Conservancy_60","Ombombo","SSP245_2050","Mixed",6,6,10508,7908,36.2580929491714,44.190591858092,6,0
"Conservancy","Conservancy_60","Ombombo","SSP245_2050","Omnivore",3,3,223,108,0.133857370633793,0.133857370633793,3,0
"Conservancy","Conservancy_60","Ombombo","SSP245_2090","Browser",7,7,-94774,-79242,-43.3360160155217,-42.4673631687646,0,7
"Conservancy","Conservancy_60","Ombombo","SSP245_2090","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_60","Ombombo","SSP245_2090","Grazer",12,12,15501,11265,191.60289609017,173.707090817403,12,0
"Conservancy","Conservancy_60","Ombombo","SSP245_2090","Mixed",6,6,10103,7604,36.3554960353582,44.3157668337202,6,0
"Conservancy","Conservancy_60","Ombombo","SSP245_2090","Omnivore",3,3,180,87,0.112564948582467,0.112564948582467,3,0
"Conservancy","Conservancy_60","Ombombo","SSP585_2050","Browser",7,7,-95040,-79465,-43.2693865406627,-42.4013197624287,0,7
"Conservancy","Conservancy_60","Ombombo","SSP585_2050","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_60","Ombombo","SSP585_2050","Grazer",12,12,15555,11304,190.131983981488,172.558371592665,12,0
"Conservancy","Conservancy_60","Ombombo","SSP585_2050","Mixed",6,6,10142,7633,36.2567733295119,44.1889142340497,6,0
"Conservancy","Conservancy_60","Ombombo","SSP585_2050","Omnivore",3,3,215,104,0.134092819569932,0.134092819569935,3,0
"Conservancy","Conservancy_60","Ombombo","SSP585_2090","Browser",7,7,-90673,-75814,-43.3351169010945,-42.4664579887581,0,7
"Conservancy","Conservancy_60","Ombombo","SSP585_2090","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_60","Ombombo","SSP585_2090","Grazer",12,12,14831,10778,191.575290005052,173.685626337527,12,0
"Conservancy","Conservancy_60","Ombombo","SSP585_2090","Mixed",6,6,9666,7275,36.3535999251107,44.3133745319732,6,0
"Conservancy","Conservancy_60","Ombombo","SSP585_2090","Omnivore",3,3,172,83,0.112802824992028,0.112802824992028,3,0
"Conservancy","Conservancy_61","Otjikondavirongo","SSP245_2050","Browser",7,7,-11687,-9623,-20.5737724804503,-21.9943512933094,0,7
"Conservancy","Conservancy_61","Otjikondavirongo","SSP245_2050","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_61","Otjikondavirongo","SSP245_2050","Grazer",12,12,10859,7811,469.455820268103,413.496973984748,12,0
"Conservancy","Conservancy_61","Otjikondavirongo","SSP245_2050","Mixed",6,6,10465,7908,148.996859111789,171.094822342067,6,0
"Conservancy","Conservancy_61","Otjikondavirongo","SSP245_2050","Omnivore",3,3,31963,15466,76.2326352893123,76.2326352893123,3,0
"Conservancy","Conservancy_61","Otjikondavirongo","SSP245_2090","Browser",7,7,-10939,-9004,-20.4032602582968,-21.8148029185753,0,7
"Conservancy","Conservancy_61","Otjikondavirongo","SSP245_2090","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_61","Otjikondavirongo","SSP245_2090","Grazer",12,12,10350,7446,481.97836326327,422.651774264608,12,0
"Conservancy","Conservancy_61","Otjikondavirongo","SSP245_2090","Mixed",6,6,9988,7547,151.435920249445,173.963501994102,6,0
"Conservancy","Conservancy_61","Otjikondavirongo","SSP245_2090","Omnivore",3,3,30585,14799,77.5044564675148,77.5044564675148,3,0
"Conservancy","Conservancy_61","Otjikondavirongo","SSP585_2050","Browser",7,7,-11248,-9261,-20.5138296893462,-21.9316927082371,0,7
"Conservancy","Conservancy_61","Otjikondavirongo","SSP585_2050","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_61","Otjikondavirongo","SSP585_2050","Grazer",12,12,10498,7552,470.112804894706,414.033734656075,12,0
"Conservancy","Conservancy_61","Otjikondavirongo","SSP585_2050","Mixed",6,6,10121,7648,149.271928814681,171.410518742311,6,0
"Conservancy","Conservancy_61","Otjikondavirongo","SSP585_2050","Omnivore",3,3,30933,14967,76.4269625942224,76.4269625942224,3,0
"Conservancy","Conservancy_61","Otjikondavirongo","SSP585_2090","Browser",7,7,-10276,-8458,-20.3595742056361,-21.7689884350648,0,7
"Conservancy","Conservancy_61","Otjikondavirongo","SSP585_2090","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_61","Otjikondavirongo","SSP585_2090","Grazer",12,12,9755,7017,482.404618002219,423.001894258704,12,0
"Conservancy","Conservancy_61","Otjikondavirongo","SSP585_2090","Mixed",6,6,9415,7114,151.623785469305,174.178800580906,6,0
"Conservancy","Conservancy_61","Otjikondavirongo","SSP585_2090","Omnivore",3,3,28843,13956,77.6392643374452,77.6392643374452,3,0
"Conservancy","Conservancy_62","Ombujokanguindi","SSP245_2050","Browser",7,7,-64482,-53884,-41.072160253612,-40.2064766238884,0,7
"Conservancy","Conservancy_62","Ombujokanguindi","SSP245_2050","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_62","Ombujokanguindi","SSP245_2050","Grazer",12,12,12440,9024,222.613279377959,200.150869938825,12,0
"Conservancy","Conservancy_62","Ombujokanguindi","SSP245_2050","Mixed",6,6,8825,6649,45.6908608700445,54.6430684045487,6,0
"Conservancy","Conservancy_62","Ombujokanguindi","SSP245_2050","Omnivore",3,3,6882,3330,6.04813873923092,6.04813873923092,3,0
"Conservancy","Conservancy_62","Ombujokanguindi","SSP245_2090","Browser",7,7,-61222,-51160,-41.0285875330796,-40.1543016789695,0,7
"Conservancy","Conservancy_62","Ombujokanguindi","SSP245_2090","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_62","Ombujokanguindi","SSP245_2090","Grazer",12,12,11767,8536,223.807843482097,200.857038996823,12,0
"Conservancy","Conservancy_62","Ombujokanguindi","SSP245_2090","Mixed",6,6,8333,6278,45.5198896909111,54.4660059001611,6,0
"Conservancy","Conservancy_62","Ombujokanguindi","SSP245_2090","Omnivore",3,3,6375,3085,5.90400417378045,5.90400417378045,3,0
"Conservancy","Conservancy_62","Ombujokanguindi","SSP585_2050","Browser",7,7,-62055,-51855,-41.0638043133303,-40.1980990720299,0,7
"Conservancy","Conservancy_62","Ombujokanguindi","SSP585_2050","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_62","Ombujokanguindi","SSP585_2050","Grazer",12,12,11982,8692,222.741273624416,200.266490856714,12,0
"Conservancy","Conservancy_62","Ombujokanguindi","SSP585_2050","Mixed",6,6,8504,6406,45.7417115505165,54.6993177698303,6,0
"Conservancy","Conservancy_62","Ombujokanguindi","SSP585_2050","Omnivore",3,3,6660,3223,6.08070603154662,6.08070603154662,3,0
"Conservancy","Conservancy_62","Ombujokanguindi","SSP585_2090","Browser",7,7,-57806,-48306,-41.0292924499374,-40.1550347365491,0,7
"Conservancy","Conservancy_62","Ombujokanguindi","SSP585_2090","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_62","Ombujokanguindi","SSP585_2090","Grazer",12,12,11109,8058,223.777271910342,200.830723835506,12,0
"Conservancy","Conservancy_62","Ombujokanguindi","SSP585_2090","Mixed",6,6,7866,5926,45.5108846434785,54.45592125545,6,0
"Conservancy","Conservancy_62","Ombujokanguindi","SSP585_2090","Omnivore",3,3,6014,2910,5.89884772508092,5.89884772508092,3,0
"Conservancy","Conservancy_63","Otuzemba","SSP245_2050","Browser",7,7,-51725,-43249,-45.3909571527733,-44.4897114987684,0,7
"Conservancy","Conservancy_63","Otuzemba","SSP245_2050","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_63","Otuzemba","SSP245_2050","Grazer",12,12,8433,6129,208.45123450964,187.722180142304,12,0
"Conservancy","Conservancy_63","Otuzemba","SSP245_2050","Mixed",6,6,5486,4128,38.3816254783423,46.8193325791638,6,0
"Conservancy","Conservancy_63","Otuzemba","SSP245_2050","Omnivore",3,3,0,0,0,0,0,0
"Conservancy","Conservancy_63","Otuzemba","SSP245_2090","Browser",7,7,-49595,-41468,-45.4327058290006,-44.5312972881831,0,7
"Conservancy","Conservancy_63","Otuzemba","SSP245_2090","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_63","Otuzemba","SSP245_2090","Grazer",12,12,8085,5876,209.593419811306,188.605755938159,12,0
"Conservancy","Conservancy_63","Otuzemba","SSP245_2090","Mixed",6,6,5260,3959,38.4732186852534,46.9323819520184,6,0
"Conservancy","Conservancy_63","Otuzemba","SSP245_2090","Omnivore",3,3,0,0,0,0,0,0
"Conservancy","Conservancy_63","Otuzemba","SSP585_2050","Browser",7,7,-49763,-41609,-45.3909130770706,-44.4896630609805,0,7
"Conservancy","Conservancy_63","Otuzemba","SSP585_2050","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_63","Otuzemba","SSP585_2050","Grazer",12,12,8113,5896,208.443595159233,187.71642903105,12,0
"Conservancy","Conservancy_63","Otuzemba","SSP585_2050","Mixed",6,6,5278,3972,38.3811462345864,46.8187376239227,6,0
"Conservancy","Conservancy_63","Otuzemba","SSP585_2050","Omnivore",3,3,0,0,0,0,0,0
"Conservancy","Conservancy_63","Otuzemba","SSP585_2090","Browser",7,7,-46946,-39253,-45.4330434491114,-44.5316241348857,0,7
"Conservancy","Conservancy_63","Otuzemba","SSP585_2090","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_63","Otuzemba","SSP585_2090","Grazer",12,12,7654,5562,209.589134079776,188.602791732233,12,0
"Conservancy","Conservancy_63","Otuzemba","SSP585_2090","Mixed",6,6,4979,3747,38.4731596913174,46.93230189795,6,0
"Conservancy","Conservancy_63","Otuzemba","SSP585_2090","Omnivore",3,3,0,0,0,0,0,0
"Conservancy","Conservancy_64","Etanga","SSP245_2050","Browser",7,7,-61386,-51327,-43.3679166231195,-42.5039074547272,0,7
"Conservancy","Conservancy_64","Etanga","SSP245_2050","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_64","Etanga","SSP245_2050","Grazer",12,12,10008,7273,195.089380830998,176.291796413455,12,0
"Conservancy","Conservancy_64","Etanga","SSP245_2050","Mixed",6,6,6510,4900,36.4252709150683,44.42717316363,6,0
"Conservancy","Conservancy_64","Etanga","SSP245_2050","Omnivore",3,3,0,0,0,0,0,0
"Conservancy","Conservancy_64","Etanga","SSP245_2090","Browser",7,7,-58805,-49168,-43.5700251367816,-42.706049640907,0,7
"Conservancy","Conservancy_64","Etanga","SSP245_2090","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_64","Etanga","SSP245_2090","Grazer",12,12,9587,6968,201.686175916248,181.385137832265,12,0
"Conservancy","Conservancy_64","Etanga","SSP245_2090","Mixed",6,6,6236,4694,36.936242793835,45.0584167099134,6,0
"Conservancy","Conservancy_64","Etanga","SSP245_2090","Omnivore",3,3,0,0,0,0,0,0
"Conservancy","Conservancy_64","Etanga","SSP585_2050","Browser",7,7,-59575,-49813,-43.3677844782986,-42.503770298409,0,7
"Conservancy","Conservancy_64","Etanga","SSP585_2050","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_64","Etanga","SSP585_2050","Grazer",12,12,9712,7059,195.078402760685,176.283406761534,12,0
"Conservancy","Conservancy_64","Etanga","SSP585_2050","Mixed",6,6,6318,4755,36.4245234972085,44.4262467065318,6,0
"Conservancy","Conservancy_64","Etanga","SSP585_2050","Omnivore",3,3,0,0,0,0,0,0
"Conservancy","Conservancy_64","Etanga","SSP585_2090","Browser",7,7,-56615,-47338,-43.5707242159005,-42.7067269654641,0,7
"Conservancy","Conservancy_64","Etanga","SSP585_2090","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_64","Etanga","SSP585_2090","Grazer",12,12,9230,6708,201.678011878767,181.379544789424,12,0
"Conservancy","Conservancy_64","Etanga","SSP585_2090","Mixed",6,6,6004,4519,36.9361659773086,45.0583072893822,6,0
"Conservancy","Conservancy_64","Etanga","SSP585_2090","Omnivore",3,3,0,0,0,0,0,0
"Conservancy","Conservancy_65","Eiseb","SSP245_2050","Browser",7,7,-555486,-464460,-55.0268220005442,-53.9376211358932,0,7
"Conservancy","Conservancy_65","Eiseb","SSP245_2050","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_65","Eiseb","SSP245_2050","Grazer",12,12,90560,65817,257.58278381018,231.210150376127,12,0
"Conservancy","Conservancy_65","Eiseb","SSP245_2050","Mixed",6,6,58911,44337,46.8153804010581,57.1138725251767,6,0
"Conservancy","Conservancy_65","Eiseb","SSP245_2050","Omnivore",3,3,0,0,0,0,0,0
"Conservancy","Conservancy_65","Eiseb","SSP245_2090","Browser",7,7,-538046,-449877,-55.0398389342992,-53.9509535594795,0,7
"Conservancy","Conservancy_65","Eiseb","SSP245_2090","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_65","Eiseb","SSP245_2090","Grazer",12,12,87717,63751,258.494872700031,231.895676268558,12,0
"Conservancy","Conservancy_65","Eiseb","SSP245_2090","Mixed",6,6,57062,42945,46.8754754439336,57.188341561019,6,0
"Conservancy","Conservancy_65","Eiseb","SSP245_2090","Omnivore",3,3,0,0,0,0,0,0
"Conservancy","Conservancy_65","Eiseb","SSP585_2050","Browser",7,7,-538245,-450044,-55.027056870813,-53.9378512543894,0,7
"Conservancy","Conservancy_65","Eiseb","SSP585_2050","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_65","Eiseb","SSP585_2050","Grazer",12,12,87749,63774,257.583731198358,231.211024463251,12,0
"Conservancy","Conservancy_65","Eiseb","SSP585_2050","Mixed",6,6,57083,42961,46.815571443637,57.1141053869575,6,0
"Conservancy","Conservancy_65","Eiseb","SSP585_2050","Omnivore",3,3,0,0,0,0,0,0
"Conservancy","Conservancy_65","Eiseb","SSP585_2090","Browser",7,7,-504314,-421673,-55.0401273682161,-53.9512359995642,0,7
"Conservancy","Conservancy_65","Eiseb","SSP585_2090","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_65","Eiseb","SSP585_2090","Grazer",12,12,82218,59754,258.495798745185,231.896574125904,12,0
"Conservancy","Conservancy_65","Eiseb","SSP585_2090","Mixed",6,6,53484,40252,46.8756964710107,57.1886106356505,6,0
"Conservancy","Conservancy_65","Eiseb","SSP585_2090","Omnivore",3,3,0,0,0,0,0,0
"Conservancy","Conservancy_66","Otjambangu","SSP245_2050","Browser",7,7,-22835,-19093,-43.2330525025291,-42.3699380306132,0,7
"Conservancy","Conservancy_66","Otjambangu","SSP245_2050","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_66","Otjambangu","SSP245_2050","Grazer",12,12,3768,2738,206.270808209989,184.868325815107,12,0
"Conservancy","Conservancy_66","Otjambangu","SSP245_2050","Mixed",6,6,2468,1857,37.6277710937276,45.8335115444144,6,0
"Conservancy","Conservancy_66","Otjambangu","SSP245_2050","Omnivore",3,3,160,77,0.41885691406657,0.41885691406657,3,0
"Conservancy","Conservancy_66","Otjambangu","SSP245_2090","Browser",7,7,-21792,-18221,-43.2941229169305,-42.4355192976865,0,7
"Conservancy","Conservancy_66","Otjambangu","SSP245_2090","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_66","Otjambangu","SSP245_2090","Grazer",12,12,3567,2592,205.005469780665,183.739425512177,12,0
"Conservancy","Conservancy_66","Otjambangu","SSP245_2090","Mixed",6,6,2326,1750,37.1734077504904,45.330504542768,6,0
"Conservancy","Conservancy_66","Otjambangu","SSP245_2090","Omnivore",3,3,51,24,0.1391775223635,0.1391775223635,3,0
"Conservancy","Conservancy_66","Otjambangu","SSP585_2050","Browser",7,7,-21956,-18358,-43.2328855361511,-42.3697744178374,0,7
"Conservancy","Conservancy_66","Otjambangu","SSP585_2050","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_66","Otjambangu","SSP585_2050","Grazer",12,12,3623,2632,206.270019659929,184.867597049728,12,0
"Conservancy","Conservancy_66","Otjambangu","SSP585_2050","Mixed",6,6,2373,1786,37.6276316598896,45.8333437597859,6,0
"Conservancy","Conservancy_66","Otjambangu","SSP585_2050","Omnivore",3,3,154,74,0.418860459531991,0.41886045953199,3,0
"Conservancy","Conservancy_66","Otjambangu","SSP585_2090","Browser",7,7,-20412,-17067,-43.2953767204642,-42.436730277357,0,7
"Conservancy","Conservancy_66","Otjambangu","SSP585_2090","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_66","Otjambangu","SSP585_2090","Grazer",12,12,3341,2428,205.016383743105,183.74904665111,12,0
"Conservancy","Conservancy_66","Otjambangu","SSP585_2090","Mixed",6,6,2179,1640,37.176128451796,45.3336737515789,6,0
"Conservancy","Conservancy_66","Otjambangu","SSP585_2090","Omnivore",3,3,48,23,0.140101919073573,0.14010191907358,3,0
"Conservancy","Conservancy_67","Sikunga","SSP245_2050","Browser",7,7,-958,-18,-4.05473429321106,-7.11295348108765,3,4
"Conservancy","Conservancy_67","Sikunga","SSP245_2050","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_67","Sikunga","SSP245_2050","Grazer",12,12,-16,-3,-0.643533321427726,-0.122099261503405,3,9
"Conservancy","Conservancy_67","Sikunga","SSP245_2050","Mixed",6,6,-57,-60,-2.34690287667965,-1.3597870817356,0,6
"Conservancy","Conservancy_67","Sikunga","SSP245_2050","Omnivore",3,3,-130,-63,-0.413295749639442,-0.41329574963944,0,3
"Conservancy","Conservancy_67","Sikunga","SSP245_2090","Browser",7,7,-1046,-20,-4.67719043039444,-7.65684193242201,3,4
"Conservancy","Conservancy_67","Sikunga","SSP245_2090","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_67","Sikunga","SSP245_2090","Grazer",12,12,8,13,0.0277316333766937,0.567440418369342,10,2
"Conservancy","Conservancy_67","Sikunga","SSP245_2090","Mixed",6,6,-39,-45,-1.85364206118797,-0.884347238707854,0,6
"Conservancy","Conservancy_67","Sikunga","SSP245_2090","Omnivore",3,3,-123,-60,-0.392499801985016,-0.392499801985013,0,3
"Conservancy","Conservancy_67","Sikunga","SSP585_2050","Browser",7,7,-967,-18,-4.05175199104245,-7.10845654289409,3,4
"Conservancy","Conservancy_67","Sikunga","SSP585_2050","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_67","Sikunga","SSP585_2050","Grazer",12,12,-16,-3,-0.64439091222528,-0.123274995022791,3,9
"Conservancy","Conservancy_67","Sikunga","SSP585_2050","Mixed",6,6,-58,-60,-2.34648317234918,-1.35978623974904,0,6
"Conservancy","Conservancy_67","Sikunga","SSP585_2050","Omnivore",3,3,-132,-64,-0.413052145968633,-0.413052145968633,0,3
"Conservancy","Conservancy_67","Sikunga","SSP585_2090","Browser",7,7,-993,-19,-4.67482591883914,-7.65307210897769,3,4
"Conservancy","Conservancy_67","Sikunga","SSP585_2090","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_67","Sikunga","SSP585_2090","Grazer",12,12,7,12,0.0271704551023603,0.566566591947443,10,2
"Conservancy","Conservancy_67","Sikunga","SSP585_2090","Mixed",6,6,-37,-43,-1.85303918815524,-0.884153025512563,0,6
