"spatial_unit","unit_id","unit","species","feeding_regime","forage_profile","climate_scenario","Without_Intervention","With_Intervention","intervention_benefit_raw","intervention_benefit_pct","without_intervention_animals","with_intervention_animals","intervention_benefit_animals"
"Conservancy","Conservancy_27","Ozonahi","Donkeys","Grazer","Donkey_Grazer","SSP585_2050",29835.3290832294,78090.5446267643,48255.2155435349,161.738506080898,29835,78091,48255
"Conservancy","Conservancy_28","N#a Jaqna","Cattle","Grazer","Cattle_Grazer","SSP585_2050",20302.6609524629,66500.0681504873,46197.4071980244,227.543607737882,20303,66500,46197
"Conservancy","Conservancy_28","N#a Jaqna","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2050",251460.986940592,525268.932321295,273807.945380703,108.886849094166,251461,525269,273808
"Conservancy","Conservancy_28","N#a Jaqna","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2050",480192.294960733,418281.825322265,-61910.4696384676,-12.8928494455602,480192,418282,-61910
"Conservancy","Conservancy_28","N#a Jaqna","Donkeys","Grazer","Donkey_Grazer","SSP585_2050",84842.1310558024,223948.534171955,139106.403116153,163.959110155613,84842,223949,139106
"Conservancy","Conservancy_29","!Han /Awab","Cattle","Grazer","Cattle_Grazer","SSP585_2050",13282.9631898658,14158.5444493666,875.581259500792,6.5917615443579,13283,14159,876
"Conservancy","Conservancy_29","!Han /Awab","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2050",100713.065604921,107095.569790235,6382.50418531406,6.33731497197341,100713,107096,6383
"Conservancy","Conservancy_29","!Han /Awab","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2050",67247.1545289958,70697.8205883119,3450.66605931603,5.13131906247151,67247,70698,3451
"Conservancy","Conservancy_29","!Han /Awab","Donkeys","Grazer","Donkey_Grazer","SSP585_2050",44377.845421712,47128.0338210435,2750.18839933151,6.19721028183576,44378,47128,2750
"Conservancy","Conservancy_30","!Khob !naub","Cattle","Grazer","Cattle_Grazer","SSP585_2050",4164.60856514901,9093.74756363621,4929.13899848719,118.357798131043,4165,9094,4929
"Conservancy","Conservancy_30","!Khob !naub","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2050",34473.9254517526,70754.0438436611,36280.1183919086,105.23930163591,34474,70754,36280
"Conservancy","Conservancy_30","!Khob !naub","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2050",32121.2273248797,52901.3283185164,20780.1009936367,64.6927366238628,32121,52901,20780
"Conservancy","Conservancy_30","!Khob !naub","Donkeys","Grazer","Donkey_Grazer","SSP585_2050",16792.1954184254,32307.8755449046,15515.6801264792,92.3981631934471,16792,32308,15516
"Conservancy","Conservancy_31","Anabeb","Cattle","Grazer","Cattle_Grazer","SSP585_2050",1431.05472579911,4927.56766326476,3496.51293746565,244.33118275845,1431,4928,3497
"Conservancy","Conservancy_31","Anabeb","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2050",17020.2358603141,41282.189584199,24261.9537238849,142.547693950918,17020,41282,24262
"Conservancy","Conservancy_31","Anabeb","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2050",31039.5018679448,40068.3618152383,9028.85994729355,29.0882888060064,31040,40068,9029
"Conservancy","Conservancy_31","Anabeb","Donkeys","Grazer","Donkey_Grazer","SSP585_2050",7088.08936656127,17953.691740114,10865.6023735527,153.293811796621,7088,17954,10866
"Conservancy","Conservancy_32","Ozondundu","Cattle","Grazer","Cattle_Grazer","SSP585_2050",1636.13502804522,3437.27666157305,1801.14163352783,110.085145947872,1636,3437,1801
"Conservancy","Conservancy_32","Ozondundu","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2050",20362.9459666877,31038.1096510723,10675.1636843846,52.4244561756846,20363,31038,10675
"Conservancy","Conservancy_32","Ozondundu","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2050",39080.51006203,36666.2645876854,-2414.24547434459,-6.17762017566458,39081,36666,-2414
"Conservancy","Conservancy_32","Ozondundu","Donkeys","Grazer","Donkey_Grazer","SSP585_2050",6856.75432230059,12280.0593733645,5423.30505106394,79.0943469189998,6857,12280,5423
"Conservancy","Conservancy_33","Sesfontein","Cattle","Grazer","Cattle_Grazer","SSP585_2050",744.186055450786,6490.81766598655,5746.63161053577,772.203613390038,744,6491,5747
"Conservancy","Conservancy_33","Sesfontein","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2050",9645.45445358377,51791.7139796756,42146.2595260918,436.954626958322,9645,51792,42146
"Conservancy","Conservancy_33","Sesfontein","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2050",19053.8402693454,42695.4799879319,23641.6397185865,124.078082866172,19054,42695,23642
"Conservancy","Conservancy_33","Sesfontein","Donkeys","Grazer","Donkey_Grazer","SSP585_2050",5959.43788761797,24033.9880982065,18074.5502105885,303.292870090018,5959,24034,18075
"Conservancy","Conservancy_34","George Mukoya","Cattle","Grazer","Cattle_Grazer","SSP585_2050",1047.04436160009,1574.22893854005,527.184576939962,50.3497842378255,1047,1574,527
"Conservancy","Conservancy_34","George Mukoya","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2050",13088.5475144042,16208.4326359974,3119.88512159316,23.8367558979304,13089,16208,3120
"Conservancy","Conservancy_34","George Mukoya","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2050",25572.1107822134,24856.7625834332,-715.348198780182,-2.79737642650031,25572,24857,-715
"Conservancy","Conservancy_34","George Mukoya","Donkeys","Grazer","Donkey_Grazer","SSP585_2050",4378.76685261717,5964.76323123659,1585.99637861942,36.2201604241952,4379,5965,1586
"Conservancy","Conservancy_35","Muduva Nyangana","Cattle","Grazer","Cattle_Grazer","SSP585_2050",1374.18391416073,1910.08048659151,535.896572430785,38.997441820448,1374,1910,536
"Conservancy","Conservancy_35","Muduva Nyangana","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2050",16986.3011371165,19687.0769927911,2700.77585567465,15.8997290456204,16986,19687,2701
"Conservancy","Conservancy_35","Muduva Nyangana","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2050",32476.0570054339,30872.5058948699,-1603.55111056399,-4.93764101441157,32476,30873,-1604
"Conservancy","Conservancy_35","Muduva Nyangana","Donkeys","Grazer","Donkey_Grazer","SSP585_2050",5731.60968383164,7205.37062699035,1473.76094315871,25.7128629556904,5732,7205,1474
"Conservancy","Conservancy_36","Shamungwa","Cattle","Grazer","Cattle_Grazer","SSP585_2050",117.67290613536,192.696881252787,75.0239751174273,63.7563714378966,118,193,75
"Conservancy","Conservancy_36","Shamungwa","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2050",1465.26175826591,1880.11112392759,414.849365661681,28.3123041546271,1465,1880,415
"Conservancy","Conservancy_36","Shamungwa","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2050",2817.94856970848,2661.88176735125,-156.066802357233,-5.53831265889205,2818,2662,-156
"Conservancy","Conservancy_36","Shamungwa","Donkeys","Grazer","Donkey_Grazer","SSP585_2050",492.991562452829,710.123281941181,217.131719488352,44.0436989241835,493,710,217
"Conservancy","Conservancy_37","King Nehale","Cattle","Grazer","Cattle_Grazer","SSP585_2050",2649.54557467385,3384.77969995963,735.234125285779,27.7494424822749,2650,3385,735
"Conservancy","Conservancy_37","King Nehale","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2050",22757.510604005,27174.9267729603,4417.41616895529,19.4108057151817,22758,27175,4417
"Conservancy","Conservancy_37","King Nehale","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2050",23680.3779304532,22982.9155282692,-697.462402183955,-2.94531786710639,23680,22983,-697
"Conservancy","Conservancy_37","King Nehale","Donkeys","Grazer","Donkey_Grazer","SSP585_2050",9278.34485644944,11492.2976196107,2213.95276316124,23.861505445363,9278,11492,2214
"Conservancy","Conservancy_38","Doro !nawas Area1","Cattle","Grazer","Cattle_Grazer","SSP585_2050",611.622249109231,10650.2573623584,10038.6351132491,1641.3129391335,612,10650,10039
"Conservancy","Conservancy_38","Doro !nawas Area1","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2050",7912.16950100551,82120.8894037539,74208.7199027484,937.906093813051,7912,82121,74209
"Conservancy","Conservancy_38","Doro !nawas Area1","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2050",15535.791884199,59100.5373128535,43564.7454286545,280.415351553228,15536,59101,43565
"Conservancy","Conservancy_38","Doro !nawas Area1","Donkeys","Grazer","Donkey_Grazer","SSP585_2050",5776.85257822437,37406.5447581576,31629.6921799332,547.524655539249,5777,37407,31630
"Conservancy","Conservancy_39","African Wild Dog","Cattle","Grazer","Cattle_Grazer","SSP585_2050",8398.98247305313,27612.5962300943,19213.6137570412,228.761207904471,8399,27613,19214
"Conservancy","Conservancy_39","African Wild Dog","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2050",104428.503529496,218305.4291454,113876.925615904,109.047742490861,104429,218305,113877
"Conservancy","Conservancy_39","African Wild Dog","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2050",200217.760979027,174463.883996079,-25753.8769829479,-12.8629332667673,200218,174464,-25754
"Conservancy","Conservancy_39","African Wild Dog","Donkeys","Grazer","Donkey_Grazer","SSP585_2050",35177.1307715282,93030.042834672,57852.9120631438,164.461713602774,35177,93030,57853
"Conservancy","Conservancy_40","Torra","Cattle","Grazer","Cattle_Grazer","SSP585_2050",1547.0300899013,14240.2693531338,12693.2392632326,820.4907807606,1547,14240,12693
"Conservancy","Conservancy_40","Torra","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2050",16606.4916711487,110024.541177465,93418.0495063165,562.539345192435,16606,110025,93418
"Conservancy","Conservancy_40","Torra","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2050",26417.4954521602,79896.4638442417,53478.9683920815,202.437693190588,26417,79896,53479
"Conservancy","Conservancy_40","Torra","Donkeys","Grazer","Donkey_Grazer","SSP585_2050",9906.49576373149,49860.7891858443,39954.2934221128,403.314091834459,9906,49861,39954
"Conservancy","Conservancy_41","Ondjou","Cattle","Grazer","Cattle_Grazer","SSP585_2050",19478.6456337285,63149.2912143673,43670.6455806388,224.197546389059,19479,63149,43671
"Conservancy","Conservancy_41","Ondjou","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2050",240135.518217753,498966.518011452,258830.999793699,107.785387898758,240136,498967,258831
"Conservancy","Conservancy_41","Ondjou","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2050",456569.341589422,398033.323936963,-58536.017652459,-12.8208384401549,456569,398033,-58536
"Conservancy","Conservancy_41","Ondjou","Donkeys","Grazer","Donkey_Grazer","SSP585_2050",81200.852150802,212694.804848355,131493.952697553,161.936665951915,81201,212695,131494
"Conservancy","Conservancy_42","#Gaingu","Cattle","Grazer","Cattle_Grazer","SSP585_2050",10.9605764158851,105.563945306695,94.6033688908101,863.124030171464,11,106,95
"Conservancy","Conservancy_42","#Gaingu","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2050",144.679608689683,844.115462371406,699.435853681723,483.437756029541,145,844,699
"Conservancy","Conservancy_42","#Gaingu","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2050",289.359217379365,700.291088796634,410.931871417268,142.014439746882,289,700,411
"Conservancy","Conservancy_42","#Gaingu","Donkeys","Grazer","Donkey_Grazer","SSP585_2050",107.170080510876,405.255375839464,298.085295328588,278.142270592339,107,405,298
"Conservancy","Conservancy_43","#Gaingu","Cattle","Grazer","Cattle_Grazer","SSP585_2050",3550.27551377215,20685.4961401579,17135.2206263858,482.644813336744,3550,20685,17135
"Conservancy","Conservancy_43","#Gaingu","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2050",38384.7679888785,164147.016464815,125762.248475937,327.635817708668,38385,164147,125762
"Conservancy","Conservancy_43","#Gaingu","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2050",61736.6651500062,132584.294310822,70847.6291608162,114.757784516984,61737,132584,70848
"Conservancy","Conservancy_43","#Gaingu","Donkeys","Grazer","Donkey_Grazer","SSP585_2050",22127.939854969,76031.0586179297,53903.1187629606,243.597547337224,22128,76031,53903
"Conservancy","Conservancy_44","Sheya Shuushona","Cattle","Grazer","Cattle_Grazer","SSP585_2050",22641.0619284503,32130.2483868668,9489.18645841655,41.9114018962716,22641,32130,9489
"Conservancy","Conservancy_44","Sheya Shuushona","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2050",207719.41341199,263925.570717176,56206.1573051856,27.0586924842246,207719,263926,56206
"Conservancy","Conservancy_44","Sheya Shuushona","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2050",254159.17813314,241467.069000658,-12692.109132482,-4.99376383953889,254159,241467,-12692
"Conservancy","Conservancy_44","Sheya Shuushona","Donkeys","Grazer","Donkey_Grazer","SSP585_2050",81471.6334735699,110031.132005048,28559.498531478,35.054530409953,81472,110031,28559
"Conservancy","Conservancy_45","!Khoro !goreb","Cattle","Grazer","Cattle_Grazer","SSP585_2050",2544.99114701747,7251.81009744256,4706.81895042509,184.944413497906,2545,7252,4707
"Conservancy","Conservancy_45","!Khoro !goreb","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2050",29369.77547245,58874.2375652869,29504.4620928368,100.45858920683,29370,58874,29504
"Conservancy","Conservancy_45","!Khoro !goreb","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2050",51844.6080964657,51767.0854828952,-77.5226135704797,-0.149528786920784,51845,51767,-78
"Conservancy","Conservancy_45","!Khoro !goreb","Donkeys","Grazer","Donkey_Grazer","SSP585_2050",10607.3841195135,24933.1178227322,14325.7337032187,135.054350269684,10607,24933,14326
"Conservancy","Conservancy_46","Otjimboyo","Cattle","Grazer","Cattle_Grazer","SSP585_2050",353.409646492612,1314.06601400904,960.65636751643,271.825168625247,353,1314,961
"Conservancy","Conservancy_46","Otjimboyo","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2050",3153.57469129732,10256.0438146132,7102.46912331584,225.219625934847,3154,10256,7102
"Conservancy","Conservancy_46","Otjimboyo","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2050",3589.11165925607,7761.94739989521,4172.83574063914,116.263748158341,3589,7762,4173
"Conservancy","Conservancy_46","Otjimboyo","Donkeys","Grazer","Donkey_Grazer","SSP585_2050",1727.96327744164,4754.89075769801,3026.92748025637,175.1731370552,1728,4755,3027
"Conservancy","Conservancy_47","Tsiseb","Cattle","Grazer","Cattle_Grazer","SSP585_2050",2250.70710858406,20403.9196930638,18153.2125844798,806.555971465346,2251,20404,18153
"Conservancy","Conservancy_47","Tsiseb","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2050",26497.2335445689,160673.688770615,134176.455226046,506.379109352522,26497,160674,134176
"Conservancy","Conservancy_47","Tsiseb","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2050",47225.7916002704,125951.727869211,78725.9362689403,166.701146981916,47226,125952,78726
"Conservancy","Conservancy_47","Tsiseb","Donkeys","Grazer","Donkey_Grazer","SSP585_2050",18231.6180723841,75425.5062734107,57193.8882010267,313.707143128781,18232,75426,57194
"Conservancy","Conservancy_48","Sorris Sorris","Cattle","Grazer","Cattle_Grazer","SSP585_2050",3526.20680997841,10644.5170747096,7118.3102647312,201.868768575567,3526,10645,7118
"Conservancy","Conservancy_48","Sorris Sorris","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2050",31750.7098515756,82910.3573572663,51159.6475056907,161.129145599723,31751,82910,51160
"Conservancy","Conservancy_48","Sorris Sorris","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2050",37120.1268097412,62348.0902654846,25227.9634557433,67.9630314439629,37120,62348,25228
"Conservancy","Conservancy_48","Sorris Sorris","Donkeys","Grazer","Donkey_Grazer","SSP585_2050",14532.8948265432,36821.8907876928,22288.9959611496,153.369278641173,14533,36822,22289
"Conservancy","Conservancy_49","Okangundumba","Cattle","Grazer","Cattle_Grazer","SSP585_2050",2505.01169363441,7123.7918409279,4618.78014729348,184.381580294833,2505,7124,4619
"Conservancy","Conservancy_49","Okangundumba","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2050",31077.2359401295,58471.6081524044,27394.372212275,88.1493201810175,31077,58472,27394
"Conservancy","Conservancy_49","Okangundumba","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2050",59449.0441288947,53333.1707481987,-6115.87338069602,-10.2875890946806,59449,53333,-6116
"Conservancy","Conservancy_49","Okangundumba","Donkeys","Grazer","Donkey_Grazer","SSP585_2050",10481.9746972041,24391.1435536631,13909.1688564591,132.696073576377,10482,24391,13909
"Conservancy","Conservancy_50","Sanitatas","Cattle","Grazer","Cattle_Grazer","SSP585_2050",1056.9125653376,6534.06759254684,5477.15502720924,518.22215070929,1057,6534,5477
"Conservancy","Conservancy_50","Sanitatas","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2050",12416.5007482107,51213.4286568724,38796.9279086617,312.462655102346,12417,51213,38797
"Conservancy","Conservancy_50","Sanitatas","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2050",22289.0439981023,39500.3175706362,17211.2735725338,77.2185364881472,22289,39500,17211
"Conservancy","Conservancy_50","Sanitatas","Donkeys","Grazer","Donkey_Grazer","SSP585_2050",5669.96496312568,22766.0049680429,17096.0400049172,301.51932359548,5670,22766,17096
"Conservancy","Conservancy_51","Epupa","Cattle","Grazer","Cattle_Grazer","SSP585_2050",6331.92442192036,18400.5207019669,12068.5962800465,190.599184005837,6332,18401,12069
"Conservancy","Conservancy_51","Epupa","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2050",78827.8138954942,151139.237260515,72311.4233650208,91.7333867217064,78828,151139,72311
"Conservancy","Conservancy_51","Epupa","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2050",151319.532199266,138174.735645991,-13144.7965532758,-8.68678111954904,151320,138175,-13145
"Conservancy","Conservancy_51","Epupa","Donkeys","Grazer","Donkey_Grazer","SSP585_2050",26698.0239945712,63111.6204055873,36413.5964110162,136.390604856826,26698,63112,36414
"Conservancy","Conservancy_52","Ongongo","Cattle","Grazer","Cattle_Grazer","SSP585_2050",831.138426194985,2789.30776329776,1958.16933710278,235.600866881757,831,2789,1958
"Conservancy","Conservancy_52","Ongongo","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2050",10332.1715997145,22680.8007498191,12348.6291501046,119.516299462601,10332,22681,12349
"Conservancy","Conservancy_52","Ongongo","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2050",19794.2672933349,20048.6186103856,254.351317050649,1.28497465089952,19794,20049,254
"Conservancy","Conservancy_52","Ongongo","Donkeys","Grazer","Donkey_Grazer","SSP585_2050",3640.53894468743,9607.4997542192,5966.96080953177,163.903226972458,3641,9607,5967
"Conservancy","Conservancy_53","Otjiu-West","Cattle","Grazer","Cattle_Grazer","SSP585_2050",1944.23833812381,6400.17906359065,4455.94072546684,229.186959134178,1944,6400,4456
