"species","feeding_regime","forage_profile","body_mass_kg","DMI_fraction","annual_demand_kg","species_usable_forage_kg","carrying_capacity_raw","capacity_method","total_area_ha","valid_area_ha","missing_area_ha","missing_area_pct","spatial_unit","unit_id","unit","climate_scenario","management_scenario","scenario_id","current_capacity_raw","capacity_change_from_current_raw","capacity_change_from_current_pct","carrying_capacity_animals","capacity_change_from_current_animals"
"Donkeys","Grazer","Donkey_Grazer",180,0.015,985.5,221048327.234576,224300.687198961,"Forage-limited potential livestock carrying capacity",912347.059787072,912347.059787072,0,0,"Conservancy","Conservancy_28","N#a Jaqna","SSP245_2090","With_Intervention","SSP245_2090_With_Intervention",93652.7760365369,130647.911162424,139.50244369847,224301,130648
"Cattle","Grazer","Cattle_Grazer",450,0.022,3613.5,51507651.0387009,14254.2274909924,"Forage-limited potential livestock carrying capacity",192294.769446692,192294.769446692,0,0,"Conservancy","Conservancy_29","!Han /Awab","SSP245_2090","With_Intervention","SSP245_2090_With_Intervention",14021.5049131165,232.722577875868,1.65975463630987,14254,233
"Sheep","Grazer-Mixed","Sheep_Grazer_Mixed",50,0.025,456.25,49162553.2792939,107753.541434069,"Forage-limited potential livestock carrying capacity",192294.769446692,192294.769446692,0,0,"Conservancy","Conservancy_29","!Han /Awab","SSP245_2090","With_Intervention","SSP245_2090_With_Intervention",107354.843687253,398.697746815815,0.371383100307336,107754,399
"Goats","Browser-Mixed","Goat_Browser_Mixed",45,0.025,410.625,29121830.9081768,70920.7449818614,"Forage-limited potential livestock carrying capacity",192294.769446692,192294.769446692,0,0,"Conservancy","Conservancy_29","!Han /Awab","SSP245_2090","With_Intervention","SSP245_2090_With_Intervention",75019.5912449965,-4098.84626313514,-5.46370114141154,70921,-4099
"Donkeys","Grazer","Donkey_Grazer",180,0.015,985.5,46750929.0976805,47438.7915755257,"Forage-limited potential livestock carrying capacity",192294.769446692,192294.769446692,0,0,"Conservancy","Conservancy_29","!Han /Awab","SSP245_2090","With_Intervention","SSP245_2090_With_Intervention",47073.5647139245,365.226861601172,0.775864041358942,47439,365
"Cattle","Grazer","Cattle_Grazer",450,0.022,3613.5,32034571.3302186,8865.24735857716,"Forage-limited potential livestock carrying capacity",274806.224434453,274806.224434453,0,0,"Conservancy","Conservancy_30","!Khob !naub","SSP245_2090","With_Intervention","SSP245_2090_With_Intervention",5949.12532706608,2916.12203151108,49.0176600960803,8865,2916
"Sheep","Grazer-Mixed","Sheep_Grazer_Mixed",50,0.025,456.25,31432086.5012577,68892.2443863182,"Forage-limited potential livestock carrying capacity",274806.224434453,274806.224434453,0,0,"Conservancy","Conservancy_30","!Khob !naub","SSP245_2090","With_Intervention","SSP245_2090_With_Intervention",49684.681876584,19207.5625097341,38.6589221954674,68892,19208
"Goats","Browser-Mixed","Goat_Browser_Mixed",45,0.025,410.625,21040556.3680466,51240.3199221834,"Forage-limited potential livestock carrying capacity",274806.224434453,274806.224434453,0,0,"Conservancy","Conservancy_30","!Khob !naub","SSP245_2090","With_Intervention","SSP245_2090_With_Intervention",47667.9066517222,3572.41327046124,7.4943783383703,51240,3572
"Donkeys","Grazer","Donkey_Grazer",180,0.015,985.5,31115794.1292303,31573.6114959212,"Forage-limited potential livestock carrying capacity",274806.224434453,274806.224434453,0,0,"Conservancy","Conservancy_30","!Khob !naub","SSP245_2090","With_Intervention","SSP245_2090_With_Intervention",22925.5550046267,8648.05649129442,37.7223429903839,31574,8648
"Cattle","Grazer","Cattle_Grazer",450,0.022,3613.5,17386958.3385054,4811.66689871466,"Forage-limited potential livestock carrying capacity",157033.320725228,157033.320725228,0,0,"Conservancy","Conservancy_31","Anabeb","SSP245_2090","With_Intervention","SSP245_2090_With_Intervention",1671.71768892756,3139.9492097871,187.827719392108,4812,3140
"Sheep","Grazer-Mixed","Sheep_Grazer_Mixed",50,0.025,456.25,18405537.4895014,40340.9040865785,"Forage-limited potential livestock carrying capacity",157033.320725228,157033.320725228,0,0,"Conservancy","Conservancy_31","Anabeb","SSP245_2090","With_Intervention","SSP245_2090_With_Intervention",19226.8922381726,21114.0118484059,109.815000712838,40341,21114
"Goats","Browser-Mixed","Goat_Browser_Mixed",45,0.025,410.625,16110054.25612,39233.0088429102,"Forage-limited potential livestock carrying capacity",157033.320725228,157033.320725228,0,0,"Conservancy","Conservancy_31","Anabeb","SSP245_2090","With_Intervention","SSP245_2090_With_Intervention",33741.3017681499,5491.7070747603,16.2759193835971,39233,5492
"Donkeys","Grazer","Donkey_Grazer",180,0.015,985.5,17290342.6849677,17544.7414357866,"Forage-limited potential livestock carrying capacity",157033.320725228,157033.320725228,0,0,"Conservancy","Conservancy_31","Anabeb","SSP245_2090","With_Intervention","SSP245_2090_With_Intervention",7999.15894383555,9545.58249195109,119.332326798023,17545,9546
"Cattle","Grazer","Cattle_Grazer",450,0.022,3613.5,12257044.427881,3392.01450889193,"Forage-limited potential livestock carrying capacity",74356.4684992881,74356.4684992881,0,0,"Conservancy","Conservancy_32","Ozondundu","SSP245_2090","With_Intervention","SSP245_2090_With_Intervention",1754.05178785625,1637.96272103568,93.3816625242034,3392,1638
"Sheep","Grazer-Mixed","Sheep_Grazer_Mixed",50,0.025,456.25,13971405.9334519,30622.2595801685,"Forage-limited potential livestock carrying capacity",74356.4684992881,74356.4684992881,0,0,"Conservancy","Conservancy_32","Ozondundu","SSP245_2090","With_Intervention","SSP245_2090_With_Intervention",21831.2253226505,8791.03425751795,40.268166937918,30622,8791
"Goats","Browser-Mixed","Goat_Browser_Mixed",45,0.025,410.625,14846498.1051089,36155.8553549076,"Forage-limited potential livestock carrying capacity",74356.4684992881,74356.4684992881,0,0,"Conservancy","Conservancy_32","Ozondundu","SSP245_2090","With_Intervention","SSP245_2090_With_Intervention",41899.4396092317,-5743.58425432414,-13.7080216534892,36156,-5744
"Donkeys","Grazer","Donkey_Grazer",180,0.015,985.5,11940825.809424,12116.5152809985,"Forage-limited potential livestock carrying capacity",74356.4684992881,74356.4684992881,0,0,"Conservancy","Conservancy_32","Ozondundu","SSP245_2090","With_Intervention","SSP245_2090_With_Intervention",7356.22283643159,4760.2924445669,64.7110963114334,12117,4760
"Cattle","Grazer","Cattle_Grazer",450,0.022,3613.5,22882169.7328679,6332.41171519799,"Forage-limited potential livestock carrying capacity",246593.077727635,246593.077727635,0,0,"Conservancy","Conservancy_33","Sesfontein","SSP245_2090","With_Intervention","SSP245_2090_With_Intervention",798.662117309618,5533.74959788837,692.87743564568,6332,5534
"Sheep","Grazer-Mixed","Sheep_Grazer_Mixed",50,0.025,456.25,23050787.1568801,50522.2732205592,"Forage-limited potential livestock carrying capacity",246593.077727635,246593.077727635,0,0,"Conservancy","Conservancy_33","Sesfontein","SSP245_2090","With_Intervention","SSP245_2090_With_Intervention",10282.5519354735,40239.7212850856,391.339830205608,50522,40240
"Goats","Browser-Mixed","Goat_Browser_Mixed",45,0.025,410.625,17095087.2720491,41631.8715909871,"Forage-limited potential livestock carrying capacity",246593.077727635,246593.077727635,0,0,"Conservancy","Conservancy_33","Sesfontein","SSP245_2090","With_Intervention","SSP245_2090_With_Intervention",20202.9216329008,21428.9499580863,106.068569425072,41632,21429
"Donkeys","Grazer","Donkey_Grazer",180,0.015,985.5,23112077.283577,23452.1332151974,"Forage-limited potential livestock carrying capacity",246593.077727635,246593.077727635,0,0,"Conservancy","Conservancy_33","Sesfontein","SSP245_2090","With_Intervention","SSP245_2090_With_Intervention",6196.67514327382,17255.4580719235,278.463170538373,23452,17255
"Cattle","Grazer","Cattle_Grazer",450,0.022,3613.5,5774466.74029782,1598.02594169028,"Forage-limited potential livestock carrying capacity",48637.6079732007,48637.6079732007,0,0,"Conservancy","Conservancy_34","George Mukoya","SSP245_2090","With_Intervention","SSP245_2090_With_Intervention",1095.94243928311,502.083502407166,45.8129445863593,1598,502
"Sheep","Grazer-Mixed","Sheep_Grazer_Mixed",50,0.025,456.25,7486691.40249824,16409.1866356126,"Forage-limited potential livestock carrying capacity",48637.6079732007,48637.6079732007,0,0,"Conservancy","Conservancy_34","George Mukoya","SSP245_2090","With_Intervention","SSP245_2090_With_Intervention",13569.4191736967,2839.76746191591,20.9277009248899,16409,2840
"Goats","Browser-Mixed","Goat_Browser_Mixed",45,0.025,410.625,10224322.7220822,24899.4160659536,"Forage-limited potential livestock carrying capacity",48637.6079732007,48637.6079732007,0,0,"Conservancy","Conservancy_34","George Mukoya","SSP245_2090","With_Intervention","SSP245_2090_With_Intervention",26753.2784789588,-1853.86241300517,-6.92947750109661,24899,-1854
"Donkeys","Grazer","Donkey_Grazer",180,0.015,985.5,5968233.96833439,6056.04664468228,"Forage-limited potential livestock carrying capacity",48637.6079732007,48637.6079732007,0,0,"Conservancy","Conservancy_34","George Mukoya","SSP245_2090","With_Intervention","SSP245_2090_With_Intervention",4518.14392820852,1537.90271647375,34.0383737417489,6056,1538
"Cattle","Grazer","Cattle_Grazer",450,0.022,3613.5,7235784.91112654,2002.43113632947,"Forage-limited potential livestock carrying capacity",61464.15982691,61464.15982691,0,0,"Conservancy","Conservancy_35","Muduva Nyangana","SSP245_2090","With_Intervention","SSP245_2090_With_Intervention",1522.37687558879,480.054260740678,31.5332076070199,2002,480
"Sheep","Grazer-Mixed","Sheep_Grazer_Mixed",50,0.025,456.25,9450065.62754224,20712.4726083118,"Forage-limited potential livestock carrying capacity",61464.15982691,61464.15982691,0,0,"Conservancy","Conservancy_35","Muduva Nyangana","SSP245_2090","With_Intervention","SSP245_2090_With_Intervention",18292.3499788429,2420.1226294689,13.2302445135154,20712,2420
"Goats","Browser-Mixed","Goat_Browser_Mixed",45,0.025,410.625,12967990.7162034,31581.1037228698,"Forage-limited potential livestock carrying capacity",61464.15982691,61464.15982691,0,0,"Conservancy","Conservancy_35","Muduva Nyangana","SSP245_2090","With_Intervention","SSP245_2090_With_Intervention",34282.079612284,-2700.97588941419,-7.87868157346664,31581,-2701
"Donkeys","Grazer","Donkey_Grazer",180,0.015,985.5,7516716.14458494,7627.31217106539,"Forage-limited potential livestock carrying capacity",61464.15982691,61464.15982691,0,0,"Conservancy","Conservancy_35","Muduva Nyangana","SSP245_2090","With_Intervention","SSP245_2090_With_Intervention",6228.7754252521,1398.53674581329,22.4528362371756,7627,1399
"Cattle","Grazer","Cattle_Grazer",450,0.022,3613.5,716435.937461255,198.266483315693,"Forage-limited potential livestock carrying capacity",5346.35771764114,5346.35771764114,0,0,"Conservancy","Conservancy_36","Shamungwa","SSP245_2090","With_Intervention","SSP245_2090_With_Intervention",123.647454617844,74.6190286978481,60.3482125276837,198,75
"Sheep","Grazer-Mixed","Sheep_Grazer_Mixed",50,0.025,456.25,885703.568756906,1941.26809590555,"Forage-limited potential livestock carrying capacity",5346.35771764114,5346.35771764114,0,0,"Conservancy","Conservancy_36","Shamungwa","SSP245_2090","With_Intervention","SSP245_2090_With_Intervention",1529.6842764042,411.583819501348,26.9064555248519,1941,412
"Goats","Browser-Mixed","Goat_Browser_Mixed",45,0.025,410.625,1108316.73957059,2699.0970826681,"Forage-limited potential livestock carrying capacity",5346.35771764114,5346.35771764114,0,0,"Conservancy","Conservancy_36","Shamungwa","SSP245_2090","With_Intervention","SSP245_2090_With_Intervention",2978.48022423003,-279.383141561924,-9.38005695955723,2699,-279
"Donkeys","Grazer","Donkey_Grazer",180,0.015,985.5,724942.235183362,735.608559293113,"Forage-limited potential livestock carrying capacity",5346.35771764114,5346.35771764114,0,0,"Conservancy","Conservancy_36","Shamungwa","SSP245_2090","With_Intervention","SSP245_2090_With_Intervention",513.057061984836,222.551497308276,43.3775331826255,736,223
"Cattle","Grazer","Cattle_Grazer",450,0.022,3613.5,12132600.9939499,3357.57603264147,"Forage-limited potential livestock carrying capacity",50893.4069653979,50893.4069653979,0,0,"Conservancy","Conservancy_37","King Nehale","SSP245_2090","With_Intervention","SSP245_2090_With_Intervention",2813.32173344056,544.254299200909,19.3456117276467,3358,544
"Sheep","Grazer-Mixed","Sheep_Grazer_Mixed",50,0.025,456.25,12315326.7119504,26992.496902905,"Forage-limited potential livestock carrying capacity",50893.4069653979,50893.4069653979,0,0,"Conservancy","Conservancy_37","King Nehale","SSP245_2090","With_Intervention","SSP245_2090_With_Intervention",24160.0060318452,2832.49087105978,11.7238831286974,26992,2832
"Goats","Browser-Mixed","Goat_Browser_Mixed",45,0.025,410.625,9485126.88101127,23099.2435458418,"Forage-limited potential livestock carrying capacity",50893.4069653979,50893.4069653979,0,0,"Conservancy","Conservancy_37","King Nehale","SSP245_2090","With_Intervention","SSP245_2090_With_Intervention",24899.9402708965,-1800.69672505474,-7.23173110242126,23099,-1801
"Donkeys","Grazer","Donkey_Grazer",180,0.015,985.5,11234957.8202408,11400.2616136386,"Forage-limited potential livestock carrying capacity",50893.4069653979,50893.4069653979,0,0,"Conservancy","Conservancy_37","King Nehale","SSP245_2090","With_Intervention","SSP245_2090_With_Intervention",9837.0491264639,1563.2124871747,15.8910712661717,11400,1563
"Cattle","Grazer","Cattle_Grazer",450,0.022,3613.5,37505077.9742456,10379.1553823843,"Forage-limited potential livestock carrying capacity",265413.178318258,265413.178318258,0,0,"Conservancy","Conservancy_38","Doro !nawas Area1","SSP245_2090","With_Intervention","SSP245_2090_With_Intervention",843.704653764132,9535.45072862014,1130.18823424505,10379,9535
"Sheep","Grazer-Mixed","Sheep_Grazer_Mixed",50,0.025,456.25,36514506.8670016,80031.7958728801,"Forage-limited potential livestock carrying capacity",265413.178318258,265413.178318258,0,0,"Conservancy","Conservancy_38","Doro !nawas Area1","SSP245_2090","With_Intervention","SSP245_2090_With_Intervention",9815.43726396052,70216.3586089196,715.366587556257,80032,70216
"Goats","Browser-Mixed","Goat_Browser_Mixed",45,0.025,410.625,23652253.9257754,57600.618388494,"Forage-limited potential livestock carrying capacity",265413.178318258,265413.178318258,0,0,"Conservancy","Conservancy_38","Doro !nawas Area1","SSP245_2090","With_Intervention","SSP245_2090_With_Intervention",17278.1613762519,40322.4570122421,233.372383404541,57601,40322
"Donkeys","Grazer","Donkey_Grazer",180,0.015,985.5,35932818.6546645,36461.5105577519,"Forage-limited potential livestock carrying capacity",265413.178318258,265413.178318258,0,0,"Conservancy","Conservancy_38","Doro !nawas Area1","SSP245_2090","With_Intervention","SSP245_2090_With_Intervention",6511.76278710407,29949.7477706478,459.933028118905,36462,29950
"Cattle","Grazer","Cattle_Grazer",450,0.022,3613.5,99307679.9222928,27482.4076165194,"Forage-limited potential livestock carrying capacity",382541.727064809,382541.727064809,0,0,"Conservancy","Conservancy_39","African Wild Dog","SSP245_2090","With_Intervention","SSP245_2090_With_Intervention",9280.9317173897,18201.4758991297,196.116903489609,27482,18201
"Sheep","Grazer-Mixed","Sheep_Grazer_Mixed",50,0.025,456.25,99134167.2725217,217280.366624705,"Forage-limited potential livestock carrying capacity",382541.727064809,382541.727064809,0,0,"Conservancy","Conservancy_39","African Wild Dog","SSP245_2090","With_Intervention","SSP245_2090_With_Intervention",114169.757189391,103110.609435314,90.3134174703273,217280,103111
"Goats","Browser-Mixed","Goat_Browser_Mixed",45,0.025,410.625,71308155.1979747,173657.607788066,"Forage-limited potential livestock carrying capacity",382541.727064809,382541.727064809,0,0,"Conservancy","Conservancy_39","African Wild Dog","SSP245_2090","With_Intervention","SSP245_2090_With_Intervention",216499.830607961,-42842.2228198953,-19.7885710578103,173658,-42842
"Donkeys","Grazer","Donkey_Grazer",180,0.015,985.5,91249597.283807,92592.1839510979,"Forage-limited potential livestock carrying capacity",382541.727064809,382541.727064809,0,0,"Conservancy","Conservancy_39","African Wild Dog","SSP245_2090","With_Intervention","SSP245_2090_With_Intervention",38647.472399694,53944.7115514039,139.581473772735,92592,53945
"Cattle","Grazer","Cattle_Grazer",450,0.022,3613.5,50008661.2991602,13839.3970663236,"Forage-limited potential livestock carrying capacity",349291.733347898,349291.733347898,0,0,"Conservancy","Conservancy_40","Torra","SSP245_2090","With_Intervention","SSP245_2090_With_Intervention",2595.78813856311,11243.6089277605,433.148174179743,13839,11244
"Sheep","Grazer-Mixed","Sheep_Grazer_Mixed",50,0.025,456.25,48777270.1162541,106909.08518631,"Forage-limited potential livestock carrying capacity",349291.733347898,349291.733347898,0,0,"Conservancy","Conservancy_40","Torra","SSP245_2090","With_Intervention","SSP245_2090_With_Intervention",24950.4215341397,81958.6636521707,328.486088060783,106909,81959
