"spatial_unit","unit_id","unit","climate_scenario","management_scenario","feeding_regime","livestock_species","mean_species_capacity_animals","median_species_capacity_animals","mean_change_from_current_pct","median_change_from_current_pct"
"Conservancy","Conservancy_16","Uibasen Twyfelfontein","Current","Current","Grazer",2,910,910,0,0
"Conservancy","Conservancy_16","Uibasen Twyfelfontein","Current","Current","Grazer-Mixed",1,2956,2956,0,0
"Conservancy","Conservancy_16","Uibasen Twyfelfontein","SSP245_2050","With_Intervention","Browser-Mixed",1,6901,6901,112.344933449588,112.344933449588
"Conservancy","Conservancy_16","Uibasen Twyfelfontein","SSP245_2050","With_Intervention","Grazer",2,2804,2804,232.977673716893,232.977673716893
"Conservancy","Conservancy_16","Uibasen Twyfelfontein","SSP245_2050","With_Intervention","Grazer-Mixed",1,9645,9645,226.305354407969,226.305354407969
"Conservancy","Conservancy_16","Uibasen Twyfelfontein","SSP245_2050","Without_Intervention","Browser-Mixed",1,2589,2589,-20.3439184392209,-20.3439184392209
"Conservancy","Conservancy_16","Uibasen Twyfelfontein","SSP245_2050","Without_Intervention","Grazer",2,748,748,-19.4301705518299,-19.4301705518299
"Conservancy","Conservancy_16","Uibasen Twyfelfontein","SSP245_2050","Without_Intervention","Grazer-Mixed",1,2320,2320,-21.5162931664329,-21.5162931664329
"Conservancy","Conservancy_16","Uibasen Twyfelfontein","SSP245_2090","With_Intervention","Browser-Mixed",1,6474,6474,99.218869043077,99.218869043077
"Conservancy","Conservancy_16","Uibasen Twyfelfontein","SSP245_2090","With_Intervention","Grazer",2,2636,2636,212.923811393724,212.923811393724
"Conservancy","Conservancy_16","Uibasen Twyfelfontein","SSP245_2090","With_Intervention","Grazer-Mixed",1,9057,9057,206.425882873136,206.425882873136
"Conservancy","Conservancy_16","Uibasen Twyfelfontein","SSP245_2090","Without_Intervention","Browser-Mixed",1,2279,2279,-29.8616617247649,-29.8616617247649
"Conservancy","Conservancy_16","Uibasen Twyfelfontein","SSP245_2090","Without_Intervention","Grazer",2,650,650,-30.9447730225251,-30.9447730225251
"Conservancy","Conservancy_16","Uibasen Twyfelfontein","SSP245_2090","Without_Intervention","Grazer-Mixed",1,1973,1973,-33.2414268931246,-33.2414268931246
"Conservancy","Conservancy_16","Uibasen Twyfelfontein","SSP585_2050","With_Intervention","Browser-Mixed",1,6722,6722,106.838591896278,106.838591896278
"Conservancy","Conservancy_16","Uibasen Twyfelfontein","SSP585_2050","With_Intervention","Grazer",2,2731,2731,224.340748119456,224.340748119456
"Conservancy","Conservancy_16","Uibasen Twyfelfontein","SSP585_2050","With_Intervention","Grazer-Mixed",1,9394,9394,217.842454447383,217.842454447383
"Conservancy","Conservancy_16","Uibasen Twyfelfontein","SSP585_2050","Without_Intervention","Browser-Mixed",1,2522,2522,-22.3990977283709,-22.3990977283709
"Conservancy","Conservancy_16","Uibasen Twyfelfontein","SSP585_2050","Without_Intervention","Grazer",2,729,729,-21.499561234486,-21.499561234486
"Conservancy","Conservancy_16","Uibasen Twyfelfontein","SSP585_2050","Without_Intervention","Grazer-Mixed",1,2260,2260,-23.5313385265013,-23.5313385265013
"Conservancy","Conservancy_16","Uibasen Twyfelfontein","SSP585_2090","With_Intervention","Browser-Mixed",1,5993,5993,84.4200853151588,84.4200853151588
"Conservancy","Conservancy_16","Uibasen Twyfelfontein","SSP585_2090","With_Intervention","Grazer",2,2440,2440,189.675134685614,189.675134685614
"Conservancy","Conservancy_16","Uibasen Twyfelfontein","SSP585_2090","With_Intervention","Grazer-Mixed",1,8384,8384,183.659277933456,183.659277933456
"Conservancy","Conservancy_16","Uibasen Twyfelfontein","SSP585_2090","Without_Intervention","Browser-Mixed",1,2110,2110,-35.082525128408,-35.082525128408
"Conservancy","Conservancy_16","Uibasen Twyfelfontein","SSP585_2090","Without_Intervention","Grazer",2,601,601,-36.0976666115331,-36.0976666115331
"Conservancy","Conservancy_16","Uibasen Twyfelfontein","SSP585_2090","Without_Intervention","Grazer-Mixed",1,1826,1826,-38.224059506074,-38.224059506074
"Conservancy","Conservancy_17","Oskop","Current","Current","Browser-Mixed",1,4492,4492,0,0
"Conservancy","Conservancy_17","Oskop","Current","Current","Grazer",2,1981,1981,0,0
"Conservancy","Conservancy_17","Oskop","Current","Current","Grazer-Mixed",1,6939,6939,0,0
"Conservancy","Conservancy_17","Oskop","SSP245_2050","With_Intervention","Browser-Mixed",1,4246,4246,-5.47519852481583,-5.47519852481583
"Conservancy","Conservancy_17","Oskop","SSP245_2050","With_Intervention","Grazer",2,1886,1886,-4.78132488056066,-4.78132488056066
"Conservancy","Conservancy_17","Oskop","SSP245_2050","With_Intervention","Grazer-Mixed",1,6601,6601,-4.87673482745991,-4.87673482745991
"Conservancy","Conservancy_17","Oskop","SSP245_2050","Without_Intervention","Browser-Mixed",1,4246,4246,-5.47519852481583,-5.47519852481583
"Conservancy","Conservancy_17","Oskop","SSP245_2050","Without_Intervention","Grazer",2,1886,1886,-4.78132488056066,-4.78132488056066
"Conservancy","Conservancy_17","Oskop","SSP245_2050","Without_Intervention","Grazer-Mixed",1,6601,6601,-4.87673482745991,-4.87673482745991
"Conservancy","Conservancy_17","Oskop","SSP245_2090","With_Intervention","Browser-Mixed",1,4115,4115,-8.39520486967157,-8.39520486967157
"Conservancy","Conservancy_17","Oskop","SSP245_2090","With_Intervention","Grazer",2,1828,1828,-7.72276597494385,-7.72276597494385
"Conservancy","Conservancy_17","Oskop","SSP245_2090","With_Intervention","Grazer-Mixed",1,6397,6397,-7.8152285720898,-7.8152285720898
"Conservancy","Conservancy_17","Oskop","SSP245_2090","Without_Intervention","Browser-Mixed",1,4115,4115,-8.39520486967157,-8.39520486967157
"Conservancy","Conservancy_17","Oskop","SSP245_2090","Without_Intervention","Grazer",2,1828,1828,-7.72276597494385,-7.72276597494385
"Conservancy","Conservancy_17","Oskop","SSP245_2090","Without_Intervention","Grazer-Mixed",1,6397,6397,-7.8152285720898,-7.8152285720898
"Conservancy","Conservancy_17","Oskop","SSP585_2050","With_Intervention","Browser-Mixed",1,4124,4124,-8.18659563103272,-8.18659563103272
"Conservancy","Conservancy_17","Oskop","SSP585_2050","With_Intervention","Grazer",2,1832,1832,-7.51262540854361,-7.51262540854361
"Conservancy","Conservancy_17","Oskop","SSP585_2050","With_Intervention","Grazer-Mixed",1,6412,6412,-7.60529856837862,-7.60529856837862
"Conservancy","Conservancy_17","Oskop","SSP585_2050","Without_Intervention","Browser-Mixed",1,4124,4124,-8.18659563103272,-8.18659563103272
"Conservancy","Conservancy_17","Oskop","SSP585_2050","Without_Intervention","Grazer",2,1832,1832,-7.51262540854361,-7.51262540854361
"Conservancy","Conservancy_17","Oskop","SSP585_2050","Without_Intervention","Grazer-Mixed",1,6412,6412,-7.60529856837862,-7.60529856837862
"Conservancy","Conservancy_17","Oskop","SSP585_2090","With_Intervention","Browser-Mixed",1,3756,3756,-16.3828963545223,-16.3828963545223
"Conservancy","Conservancy_17","Oskop","SSP585_2090","With_Intervention","Grazer",2,1669,1669,-15.7690923208393,-15.7690923208393
"Conservancy","Conservancy_17","Oskop","SSP585_2090","With_Intervention","Grazer-Mixed",1,5839,5839,-15.8534924284743,-15.8534924284743
"Conservancy","Conservancy_17","Oskop","SSP585_2090","Without_Intervention","Browser-Mixed",1,3756,3756,-16.3828963545223,-16.3828963545223
"Conservancy","Conservancy_17","Oskop","SSP585_2090","Without_Intervention","Grazer",2,1669,1669,-15.7690923208393,-15.7690923208393
"Conservancy","Conservancy_17","Oskop","SSP585_2090","Without_Intervention","Grazer-Mixed",1,5839,5839,-15.8534924284743,-15.8534924284743
"Conservancy","Conservancy_18","//Huab","Current","Current","Browser-Mixed",1,84152,84152,0,0
"Conservancy","Conservancy_18","//Huab","Current","Current","Grazer",2,11562,11562,0,0
"Conservancy","Conservancy_18","//Huab","Current","Current","Grazer-Mixed",1,50675,50675,0,0
"Conservancy","Conservancy_18","//Huab","SSP245_2050","With_Intervention","Browser-Mixed",1,79930,79930,-5.01735132678811,-5.01735132678811
"Conservancy","Conservancy_18","//Huab","SSP245_2050","With_Intervention","Grazer",2,24621,24621,123.523198047801,123.523198047801
"Conservancy","Conservancy_18","//Huab","SSP245_2050","With_Intervention","Grazer-Mixed",1,90391,90391,78.3738185841107,78.3738185841107
"Conservancy","Conservancy_18","//Huab","SSP245_2050","Without_Intervention","Browser-Mixed",1,83257,83257,-1.06418209995153,-1.06418209995153
"Conservancy","Conservancy_18","//Huab","SSP245_2050","Without_Intervention","Grazer",2,10492,10492,-9.87354275930947,-9.87354275930947
"Conservancy","Conservancy_18","//Huab","SSP245_2050","Without_Intervention","Grazer-Mixed",1,47290,47290,-6.68024275853171,-6.68024275853171
"Conservancy","Conservancy_18","//Huab","SSP245_2090","With_Intervention","Browser-Mixed",1,76783,76783,-8.75687750630422,-8.75687750630422
"Conservancy","Conservancy_18","//Huab","SSP245_2090","With_Intervention","Grazer",2,23584,23584,114.103631030091,114.103631030091
"Conservancy","Conservancy_18","//Huab","SSP245_2090","With_Intervention","Grazer-Mixed",1,86637,86637,70.9666078834851,70.9666078834851
"Conservancy","Conservancy_18","//Huab","SSP245_2090","Without_Intervention","Browser-Mixed",1,80243,80243,-4.6458137332006,-4.6458137332006
"Conservancy","Conservancy_18","//Huab","SSP245_2090","Without_Intervention","Grazer",2,9961,9961,-14.5227524796835,-14.5227524796835
"Conservancy","Conservancy_18","//Huab","SSP245_2090","Without_Intervention","Grazer-Mixed",1,45137,45137,-10.9285142235109,-10.9285142235109
"Conservancy","Conservancy_18","//Huab","SSP585_2050","With_Intervention","Browser-Mixed",1,77382,77382,-8.04527625117944,-8.04527625117944
"Conservancy","Conservancy_18","//Huab","SSP585_2050","With_Intervention","Grazer",2,23838,23838,116.40745454561,116.40745454561
"Conservancy","Conservancy_18","//Huab","SSP585_2050","With_Intervention","Grazer-Mixed",1,87512,87512,72.6931260681595,72.6931260681595
"Conservancy","Conservancy_18","//Huab","SSP585_2050","Without_Intervention","Browser-Mixed",1,80593,80593,-4.22940535050583,-4.22940535050583
"Conservancy","Conservancy_18","//Huab","SSP585_2050","Without_Intervention","Grazer",2,10157,10157,-12.7554216946267,-12.7554216946267
"Conservancy","Conservancy_18","//Huab","SSP585_2050","Without_Intervention","Grazer-Mixed",1,45777,45777,-9.6660522332492,-9.6660522332492
"Conservancy","Conservancy_18","//Huab","SSP585_2090","With_Intervention","Browser-Mixed",1,71251,71251,-15.330644496443,-15.330644496443
"Conservancy","Conservancy_18","//Huab","SSP585_2090","With_Intervention","Grazer",2,21884,21884,98.6698862467979,98.6698862467979
"Conservancy","Conservancy_18","//Huab","SSP585_2090","With_Intervention","Grazer-Mixed",1,80393,80393,58.644047811553,58.644047811553
"Conservancy","Conservancy_18","//Huab","SSP585_2090","Without_Intervention","Browser-Mixed",1,74466,74466,-11.5098638545052,-11.5098638545052
"Conservancy","Conservancy_18","//Huab","SSP585_2090","Without_Intervention","Grazer",2,9244,9244,-20.6806497001595,-20.6806497001595
"Conservancy","Conservancy_18","//Huab","SSP585_2090","Without_Intervention","Grazer-Mixed",1,41886,41886,-17.3428104003687,-17.3428104003687
"Conservancy","Conservancy_19","Omatendeka","Current","Current","Browser-Mixed",1,81916,81916,0,0
"Conservancy","Conservancy_19","Omatendeka","Current","Current","Grazer",2,12631,12631,0,0
"Conservancy","Conservancy_19","Omatendeka","Current","Current","Grazer-Mixed",1,53431,53431,0,0
"Conservancy","Conservancy_19","Omatendeka","SSP245_2050","With_Intervention","Browser-Mixed",1,80887,80887,-1.2572251137096,-1.2572251137096
"Conservancy","Conservancy_19","Omatendeka","SSP245_2050","With_Intervention","Grazer",2,20032,20032,63.435908364669,63.435908364669
"Conservancy","Conservancy_19","Omatendeka","SSP245_2050","With_Intervention","Grazer-Mixed",1,76259,76259,42.7233505041554,42.7233505041554
"Conservancy","Conservancy_19","Omatendeka","SSP245_2050","Without_Intervention","Browser-Mixed",1,81200,81200,-0.8751636253482,-0.8751636253482
"Conservancy","Conservancy_19","Omatendeka","SSP245_2050","Without_Intervention","Grazer",2,11683,11683,-7.96298263136283,-7.96298263136283
"Conservancy","Conservancy_19","Omatendeka","SSP245_2050","Without_Intervention","Grazer-Mixed",1,50428,50428,-5.62037735324159,-5.62037735324159
"Conservancy","Conservancy_19","Omatendeka","SSP245_2090","With_Intervention","Browser-Mixed",1,77610,77610,-5.25700293619761,-5.25700293619761
"Conservancy","Conservancy_19","Omatendeka","SSP245_2090","With_Intervention","Grazer",2,19068,19068,55.5336389002037,55.5336389002037
"Conservancy","Conservancy_19","Omatendeka","SSP245_2090","With_Intervention","Grazer-Mixed",1,72717,72717,36.0941819984959,36.0941819984959
"Conservancy","Conservancy_19","Omatendeka","SSP245_2090","Without_Intervention","Browser-Mixed",1,78063,78063,-4.703972705124,-4.703972705124
"Conservancy","Conservancy_19","Omatendeka","SSP245_2090","Without_Intervention","Grazer",2,11050,11050,-13.0418306637183,-13.0418306637183
"Conservancy","Conservancy_19","Omatendeka","SSP245_2090","Without_Intervention","Grazer-Mixed",1,47944,47944,-10.2705541107168,-10.2705541107168
"Conservancy","Conservancy_19","Omatendeka","SSP585_2050","With_Intervention","Browser-Mixed",1,78236,78236,-4.49300489755359,-4.49300489755359
"Conservancy","Conservancy_19","Omatendeka","SSP585_2050","With_Intervention","Grazer",2,19382,19382,58.1301204628775,58.1301204628775
"Conservancy","Conservancy_19","Omatendeka","SSP585_2050","With_Intervention","Grazer-Mixed",1,73777,73777,38.0791163690243,38.0791163690243
"Conservancy","Conservancy_19","Omatendeka","SSP585_2050","Without_Intervention","Browser-Mixed",1,78529,78529,-4.13473658299243,-4.13473658299243
"Conservancy","Conservancy_19","Omatendeka","SSP585_2050","Without_Intervention","Grazer",2,11306,11306,-10.9325531986918,-10.9325531986918
"Conservancy","Conservancy_19","Omatendeka","SSP585_2050","Without_Intervention","Grazer-Mixed",1,48790,48790,-8.68685610766615,-8.68685610766615
"Conservancy","Conservancy_19","Omatendeka","SSP585_2090","With_Intervention","Browser-Mixed",1,72936,72936,-10.9628429676247,-10.9628429676247
"Conservancy","Conservancy_19","Omatendeka","SSP585_2090","With_Intervention","Grazer",2,17912,17912,46.1034522157311,46.1034522157311
"Conservancy","Conservancy_19","Omatendeka","SSP585_2090","With_Intervention","Grazer-Mixed",1,68315,68315,27.8551026128224,27.8551026128224
"Conservancy","Conservancy_19","Omatendeka","SSP585_2090","Without_Intervention","Browser-Mixed",1,73364,73364,-10.4406022394045,-10.4406022394045
"Conservancy","Conservancy_19","Omatendeka","SSP585_2090","Without_Intervention","Grazer",2,10375,10375,-18.3619003771426,-18.3619003771426
"Conservancy","Conservancy_19","Omatendeka","SSP585_2090","Without_Intervention","Grazer-Mixed",1,45027,45027,-15.7298797826377,-15.7298797826377
"Conservancy","Conservancy_2","Iipumbu ya Tshilongo","Current","Current","Browser-Mixed",1,74334,74334,0,0
"Conservancy","Conservancy_2","Iipumbu ya Tshilongo","Current","Current","Grazer",2,24299,24299,0,0
"Conservancy","Conservancy_2","Iipumbu ya Tshilongo","Current","Current","Grazer-Mixed",1,88687,88687,0,0
"Conservancy","Conservancy_2","Iipumbu ya Tshilongo","SSP245_2050","With_Intervention","Browser-Mixed",1,71942,71942,-3.2180282255117,-3.2180282255117
"Conservancy","Conservancy_2","Iipumbu ya Tshilongo","SSP245_2050","With_Intervention","Grazer",2,26596,26596,9.80011398991805,9.80011398991805
"Conservancy","Conservancy_2","Iipumbu ya Tshilongo","SSP245_2050","With_Intervention","Grazer-Mixed",1,95272,95272,7.42481822375392,7.42481822375392
"Conservancy","Conservancy_2","Iipumbu ya Tshilongo","SSP245_2050","Without_Intervention","Browser-Mixed",1,73208,73208,-1.51475130912543,-1.51475130912543
"Conservancy","Conservancy_2","Iipumbu ya Tshilongo","SSP245_2050","Without_Intervention","Grazer",2,23691,23691,-2.5403389599247,-2.5403389599247
"Conservancy","Conservancy_2","Iipumbu ya Tshilongo","SSP245_2050","Without_Intervention","Grazer-Mixed",1,86540,86540,-2.42060704814087,-2.42060704814087
"Conservancy","Conservancy_2","Iipumbu ya Tshilongo","SSP245_2090","With_Intervention","Browser-Mixed",1,69694,69694,-6.24192488997319,-6.24192488997319
"Conservancy","Conservancy_2","Iipumbu ya Tshilongo","SSP245_2090","With_Intervention","Grazer",2,25665,25665,5.94636580778452,5.94636580778452
"Conservancy","Conservancy_2","Iipumbu ya Tshilongo","SSP245_2090","With_Intervention","Grazer-Mixed",1,91992,91992,3.72624884679726,3.72624884679726
"Conservancy","Conservancy_2","Iipumbu ya Tshilongo","SSP245_2090","Without_Intervention","Browser-Mixed",1,70986,70986,-4.50502232812321,-4.50502232812321
"Conservancy","Conservancy_2","Iipumbu ya Tshilongo","SSP245_2090","Without_Intervention","Grazer",2,22819,22819,-6.1432428204292,-6.1432428204292
"Conservancy","Conservancy_2","Iipumbu ya Tshilongo","SSP245_2090","Without_Intervention","Grazer-Mixed",1,83448,83448,-5.90740904944546,-5.90740904944546
"Conservancy","Conservancy_2","Iipumbu ya Tshilongo","SSP585_2050","With_Intervention","Browser-Mixed",1,69319,69319,-6.74644111790822,-6.74644111790822
"Conservancy","Conservancy_2","Iipumbu ya Tshilongo","SSP585_2050","With_Intervention","Grazer",2,25643,25643,5.86754713213422,5.86754713213422
"Conservancy","Conservancy_2","Iipumbu ya Tshilongo","SSP585_2050","With_Intervention","Grazer-Mixed",1,91852,91852,3.56825205275539,3.56825205275539
"Conservancy","Conservancy_2","Iipumbu ya Tshilongo","SSP585_2050","Without_Intervention","Browser-Mixed",1,70536,70536,-5.10917222748651,-5.10917222748651
"Conservancy","Conservancy_2","Iipumbu ya Tshilongo","SSP585_2050","Without_Intervention","Grazer",2,22834,22834,-6.06865996528234,-6.06865996528234
"Conservancy","Conservancy_2","Iipumbu ya Tshilongo","SSP585_2050","Without_Intervention","Grazer-Mixed",1,83403,83403,-5.95838626629992,-5.95838626629992
"Conservancy","Conservancy_2","Iipumbu ya Tshilongo","SSP585_2090","With_Intervention","Browser-Mixed",1,66257,66257,-10.8668725240917,-10.8668725240917
